row_label_raw,row_label_full,col_0,31/12/2025,01/01/2025,numeric__31/12/2025,numeric__01/01/2025
,,,VND,VND,,
Ngắn hạn,Ngắn hạn,Ngắn hạn,1.789.878.931,6.014.859.094,1789878931.0,6014859094.0
Công cụ dụng cụ,Công cụ dụng cụ,Công cụ dụng cụ,205.801.073,161.293.794,205801073.0,161293794.0
Chi phí sửa chữa văn phòng,Chi phí sửa chữa văn phòng,Chi phí sửa chữa văn phòng,365.712.446,56.603.383,365712446.0,56603383.0
Phí đại lý lưu ký và quản lý tài khoản trái phiếu,Phí đại lý lưu ký và quản lý tài khoản trái phiếu,Phí đại lý lưu ký và quản lý tài khoản trái phiếu,-,2.128.042.556,,2128042556.0
Chi phí bảo hiểm,Chi phí bảo hiểm,Chi phí bảo hiểm,3.333.326,632.916.666,3333326.0,632916666.0
Các chi phí trả trước ngắn hạn khác,Các chi phí trả trước ngắn hạn khác,Các chi phí trả trước ngắn hạn khác,1.215.032.086,3.036.002.695,1215032086.0,3036002695.0
Dài hạn,Dài hạn,Dài hạn,192.268.560.408,109.296.960.591,192268560408.0,109296960591.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",1.128.905.155,304.501.642,1128905155.0,304501642.0
Chi phí sửa chữa văn phòng,Chi phí sửa chữa văn phòng,Chi phí sửa chữa văn phòng,-,18.045.902,,18045902.0
Chi phí liên quan đến hợp đồng hợp tác kinh doanh (*),Chi phí liên quan đến hợp đồng hợp tác kinh doanh (*),Chi phí liên quan đến hợp đồng hợp tác kinh doanh (*),189.326.331.238,108.968.367.580,189326331238.0,108968367580.0
Chi phí trả trước khác,Chi phí trả trước khác,Chi phí trả trước khác,1.813.324.015,6.045.467,1813324015.0,6045467.0
Cộng,Cộng,Cộng,194.058.439.339,115.311.819.685,194058439339.0,115311819685.0
