row_label_raw,row_label_full,col_0,2019VND,2018VND,numeric__2019VND,numeric__2018VND
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,,
"• Thu từ thanh lý, nhượng bán tài sản","Thu nhập từ hoạt động khác > • Thu từ thanh lý, nhượng bán tài sản","• Thu từ thanh lý, nhượng bán tài sản",41.203.908.455,148.799.249.500,41203908455.0,148799249500.0
• Thu từ thanh toán trái phiếu đặc biệt,Thu nhập từ hoạt động khác > • Thu từ thanh toán trái phiếu đặc biệt,• Thu từ thanh toán trái phiếu đặc biệt,-,12.547.917.428,,12547917428.0
• Thu từ các khoản nợ đã được xử lý,Thu nhập từ hoạt động khác > • Thu từ các khoản nợ đã được xử lý,• Thu từ các khoản nợ đã được xử lý,230.238.369.106,119.157.439.779,230238369106.0,119157439779.0
• Thu từ hoạt động kinh doanh khác,Thu nhập từ hoạt động khác > • Thu từ hoạt động kinh doanh khác,• Thu từ hoạt động kinh doanh khác,2.551.818.556,2.800.874.501,2551818556.0,2800874501.0
• Thu từ nghiệp vụ mua bán nợ,Thu nhập từ hoạt động khác > • Thu từ nghiệp vụ mua bán nợ,• Thu từ nghiệp vụ mua bán nợ,40.511.261.350,62.371.852.822,40511261350.0,62371852822.0
• Thu từ hoạt động đại lý bảo hiểm,Thu nhập từ hoạt động khác > • Thu từ hoạt động đại lý bảo hiểm,• Thu từ hoạt động đại lý bảo hiểm,500.000.000.000,-,500000000000.0,
• Thu nhập khác,Thu nhập từ hoạt động khác > • Thu nhập khác,• Thu nhập khác,4.286.281.971,5.662.346.990,4286281971.0,5662346990.0
,,,818.791.639.438,351.339.681.020,818791639438.0,351339681020.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,
"• Giá trị ghi sổ của tài sản thanh lý, nhượng bán","Chi phí hoạt động khác > • Giá trị ghi sổ của tài sản thanh lý, nhượng bán","• Giá trị ghi sổ của tài sản thanh lý, nhượng bán",(33.876.063.360),(136.997.488.812),-33876063360.0,-136997488812.0
• Chi về hoạt động kinh doanh khác,Chi phí hoạt động khác > • Chi về hoạt động kinh doanh khác,• Chi về hoạt động kinh doanh khác,(10.490.968.264),(17.141.429.423),-10490968264.0,-17141429423.0
• Lỗ về nghiệp vụ mua bán nợ,Chi phí hoạt động khác > • Lỗ về nghiệp vụ mua bán nợ,• Lỗ về nghiệp vụ mua bán nợ,(3.169.443.787),(196.877.474),-3169443787.0,-196877474.0
• Chi phí khác,Chi phí hoạt động khác > • Chi phí khác,• Chi phí khác,(6.802.967.903),(2.110.125.570),-6802967903.0,-2110125570.0
,,,(54.339.443.314),(156.445.921.279),-54339443314.0,-156445921279.0
Lãi thuần từ hoạt động khác,Chi phí hoạt động khác > Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,764.452.196.124,194.893.759.741,764452196124.0,194893759741.0
