row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2023VND,2022VND,,
Hội đồng Quản trị (**),Hội đồng Quản trị (**),Hội đồng Quản trị (**),Hội đồng Quản trị (**),Hội đồng Quản trị (**),,
Ông Danny Le – Chủ tịch,Ông Danny Le – Chủ tịch,Ông Danny Le – Chủ tịch,-,-,,
Ông Trần Phương Bắc – Thành viên,Ông Trần Phương Bắc – Thành viên,Ông Trần Phương Bắc – Thành viên,-,-,,
Ông Huỳnh Việt Thăng – Thành viên,Ông Huỳnh Việt Thăng – Thành viên,Ông Huỳnh Việt Thăng – Thành viên,-,-,,
Ông Nguyễn Quốc Trung – Thành viên,Ông Nguyễn Quốc Trung – Thành viên,Ông Nguyễn Quốc Trung – Thành viên,-,-,,
Ủy ban Kiểm toán (**),Ủy ban Kiểm toán (**),Ủy ban Kiểm toán (**),Ủy ban Kiểm toán (**),Ủy ban Kiểm toán (**),,
Ông Huỳnh Việt Thăng – Trường ban,Ông Huỳnh Việt Thăng – Trường ban,Ông Huỳnh Việt Thăng – Trường ban,-,-,,
Ông Trần Phương Bắc – Thành viên,Ông Trần Phương Bắc – Thành viên,Ông Trần Phương Bắc – Thành viên,-,-,,
