row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,,
Phải trả về cổ phần hóa - Giá trị tiềmnăng phát triển (Thuyết minh 9),Bên thứ ba > Phải trả về cổ phần hóa - Giá trị tiềmnăng phát triển (Thuyết minh 9),Phải trả về cổ phần hóa - Giá trị tiềmnăng phát triển (Thuyết minh 9),261.059.472.455,-,261059472455.0,
Chi phí an sinh xã hội,Bên thứ ba > Chi phí an sinh xã hội,Chi phí an sinh xã hội,15.000.000.000,-,15000000000.0,
Chi phí hoa hồng,Bên thứ ba > Chi phí hoa hồng,Chi phí hoa hồng,13.241.390.131,5.993.809.535,13241390131.0,5993809535.0
Quỹ thường an toàn,Bên thứ ba > Quỹ thường an toàn,Quỹ thường an toàn,6.572.097.546,5.182.233.141,6572097546.0,5182233141.0
"Nhận ký quỹ, ký cược ngắn hạn","Bên thứ ba > Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",1.744.232.000,1.145.292.000,1744232000.0,1145292000.0
Kinh phí công đoàn,Bên thứ ba > Kinh phí công đoàn,Kinh phí công đoàn,835.096.897,2.379.986.323,835096897.0,2379986323.0
Cổ tức phải trả,Bên thứ ba > Cổ tức phải trả,Cổ tức phải trả,555.560.000,479.873.500,555560000.0,479873500.0
Phải trả ngắn hạn khác,Bên thứ ba > Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,18.071.625.588,9.818.277.924,18071625588.0,9818277924.0
Bên liên quan (Thuyết minh 36(b)),Bên liên quan (Thuyết minh 36(b)),Bên liên quan (Thuyết minh 36(b)),Bên liên quan (Thuyết minh 36(b)),Bên liên quan (Thuyết minh 36(b)),,
Phải trả Ban Quản lý Dự án Khí - Điện - Đạm Cà Mau,Bên liên quan (Thuyết minh 36(b)) > Phải trả Ban Quản lý Dự án Khí - Điện - Đạm Cà Mau,Phải trả Ban Quản lý Dự án Khí - Điện - Đạm Cà Mau,55.851.413.429,55.851.413.429,55851413429.0,55851413429.0
- Thuế GTGT đầu vào mua khí trong giaiđoạn trước khi chính thức vận hànhthương mại,Bên liên quan (Thuyết minh 36(b)) > - Thuế GTGT đầu vào mua khí trong giaiđoạn trước khi chính thức vận hànhthương mại,- Thuế GTGT đầu vào mua khí trong giaiđoạn trước khi chính thức vận hànhthương mại,49.897.065.571,49.897.065.571,49897065571.0,49897065571.0
- Các khoản phải trả khác,Bên liên quan (Thuyết minh 36(b)) > - Các khoản phải trả khác,- Các khoản phải trả khác,5.954.347.858,5.954.347.858,5954347858.0,5954347858.0
Phải trả Tập đoàn Dầu khí Việt Nam (i),Bên liên quan (Thuyết minh 36(b)) > Phải trả Tập đoàn Dầu khí Việt Nam (i),Phải trả Tập đoàn Dầu khí Việt Nam (i),13.283.673.912,45.856.789.285,13283673912.0,45856789285.0
- Phải trả về cổ phần hóa,Bên liên quan (Thuyết minh 36(b)) > - Phải trả về cổ phần hóa,- Phải trả về cổ phần hóa,12.219.608.894,46.019.574.601,12219608894.0,46019574601.0
+ Lợi nhuận phải nộp giai đoạn từ ngày01/01/2014 đến ngày 14/01/2015,Bên liên quan (Thuyết minh 36(b)) > + Lợi nhuận phải nộp giai đoạn từ ngày01/01/2014 đến ngày 14/01/2015,+ Lợi nhuận phải nộp giai đoạn từ ngày01/01/2014 đến ngày 14/01/2015,12.219.608.894,12.219.608.894,12219608894.0,12219608894.0
+ Thuế TNDN kỳ 2014 nộp thừa,Bên liên quan (Thuyết minh 36(b)) > + Thuế TNDN kỳ 2014 nộp thừa,+ Thuế TNDN kỳ 2014 nộp thừa,-,32.375.616.667,,32375616667.0
+ Thuế TNDN phải nộp giai đoạn từ ngày01/01/2015 đến ngày 14/01/2015,Bên liên quan (Thuyết minh 36(b)) > + Thuế TNDN phải nộp giai đoạn từ ngày01/01/2015 đến ngày 14/01/2015,+ Thuế TNDN phải nộp giai đoạn từ ngày01/01/2015 đến ngày 14/01/2015,-,1.176.849.040,,1176849040.0
+ Khác,Bên liên quan (Thuyết minh 36(b)) > + Khác,+ Khác,-,247.500.000,,247500000.0
- Phải trả khác,Bên liên quan (Thuyết minh 36(b)) > - Phải trả khác,- Phải trả khác,1.064.065.018,(162.785.316),1064065018.0,-162785316.0
,,,386.214.561.958,126.707.675.137,386214561958.0,126707675137.0
