row_label_raw,row_label_full,col_0,col_1,2020VND,2019VND,numeric__col_1,numeric__2020VND,numeric__2019VND
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
(b),(b),(b),Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,Số tiền đi vay thực thu trong năm,,,
