row_label_raw,row_label_full,Chỉ tiêu,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
A,A,A,B,C,1,2,,,1.0,2.0
II. Lưu chuyển tiền từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư,,,,,,,,
"1. Tiền chi đề mua sắm, xây dựng TSCĐ, BĐSĐT và các tài sản khác","II. Lưu chuyển tiền từ hoạt động đầu tư > 1. Tiền chi đề mua sắm, xây dựng TSCĐ, BĐSĐT và các tài sản khác","1. Tiền chi đề mua sắm, xây dựng TSCĐ, BĐSĐT và các tài sản khác",61,,(13.697.553.111),(133.743.775.553),61.0,,-13697553111.0,-133743775553.0
"2. Tiền thu từ thanh lý, nhượng bán TSCĐ, BĐSĐT và các tài sản khác","II. Lưu chuyển tiền từ hoạt động đầu tư > 2. Tiền thu từ thanh lý, nhượng bán TSCĐ, BĐSĐT và các tài sản khác","2. Tiền thu từ thanh lý, nhượng bán TSCĐ, BĐSĐT và các tài sản khác",62,,4.363.634,,62.0,,4363634.0,
"3. Tiền chi đầu tư vốn vào công ty con, công ty liên doanh, liên kết và đầu tư khác","II. Lưu chuyển tiền từ hoạt động đầu tư > 3. Tiền chi đầu tư vốn vào công ty con, công ty liên doanh, liên kết và đầu tư khác","3. Tiền chi đầu tư vốn vào công ty con, công ty liên doanh, liên kết và đầu tư khác",63,,,,63.0,,,
"4. Tiền thu hồi đầu tư góp vốn vào công ty con, công ty liên doanh, liên kết và đầu tư khác","II. Lưu chuyển tiền từ hoạt động đầu tư > 4. Tiền thu hồi đầu tư góp vốn vào công ty con, công ty liên doanh, liên kết và đầu tư khác","4. Tiền thu hồi đầu tư góp vốn vào công ty con, công ty liên doanh, liên kết và đầu tư khác",64,,,,64.0,,,
"5. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia từ các khoản đầu tư tài chính dài hạn","II. Lưu chuyển tiền từ hoạt động đầu tư > 5. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia từ các khoản đầu tư tài chính dài hạn","5. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia từ các khoản đầu tư tài chính dài hạn",65,,,,65.0,,,
Lưu chuyển tiền thuần từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư > Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,70,,(13.693.189.477),(133.743.775.553),70.0,,-13693189477.0,-133743775553.0
III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,,,,,,,,
"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu","III. Lưu chuyển tiền từ hoạt động tài chính > 1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu","1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",71,,1.792.000,,71.0,,1792000.0,
"2. Tiền chi trả vốn góp cho chủ sở hữu, mua lại cổ phiếu phát hành","III. Lưu chuyển tiền từ hoạt động tài chính > 2. Tiền chi trả vốn góp cho chủ sở hữu, mua lại cổ phiếu phát hành","2. Tiền chi trả vốn góp cho chủ sở hữu, mua lại cổ phiếu phát hành",72,,(4.586.400),,72.0,,-4586400.0,
3. Tiền vay gốc,III. Lưu chuyển tiền từ hoạt động tài chính > 3. Tiền vay gốc,3. Tiền vay gốc,73,,335.500.000.000,555.000.000.000,73.0,,335500000000.0,555000000000.0
3.1. Tiền vay Quỹ Hỗ trợ thanh toán,III. Lưu chuyển tiền từ hoạt động tài chính > 3.1. Tiền vay Quỹ Hỗ trợ thanh toán,3.1. Tiền vay Quỹ Hỗ trợ thanh toán,73.1,,,,731.0,,,
3.2. Tiền vay khác,III. Lưu chuyển tiền từ hoạt động tài chính > 3.2. Tiền vay khác,3.2. Tiền vay khác,73.2,,335.500.000.000,555.000.000.000,732.0,,335500000000.0,555000000000.0
4. Tiền chi trả nợ gốc vay,III. Lưu chuyển tiền từ hoạt động tài chính > 4. Tiền chi trả nợ gốc vay,4. Tiền chi trả nợ gốc vay,74,,(263.000.000.000),(575.000.000.000),74.0,,-263000000000.0,-575000000000.0
