row_label_raw,row_label_full,2021VND,2020VND,numeric__2020VND
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
2021VND,2021VND,2021VND,2020VND,
