row_label_raw,row_label_full,col_0,31/12/2018VND,01/01/2018VND,numeric__31/12/2018VND,numeric__01/01/2018VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,453.494.111.873,149.691.628.306,453494111873.0,149691628306.0
Công ty CP đầu tư Hải Phát Thủ Đô,Công ty CP đầu tư Hải Phát Thủ Đô,Công ty CP đầu tư Hải Phát Thủ Đô,16.355.465.698,-,16355465698.0,
Xí nghiệp Xây dựng tư nhân số 1,Xí nghiệp Xây dựng tư nhân số 1,Xí nghiệp Xây dựng tư nhân số 1,30.000.000.000,-,30000000000.0,
Công ty cổ phần Bất Đông Sản Hải Phát,Công ty cổ phần Bất Đông Sản Hải Phát,Công ty cổ phần Bất Đông Sản Hải Phát,28.812.160.665,13.517.397.717,28812160665.0,13517397717.0
Phải thu khách hàng DA Phú Lăm,Phải thu khách hàng DA Phú Lăm,Phải thu khách hàng DA Phú Lăm,70.156.406.332,-,70156406332.0,
Phải thu khách hàng DA Trâu Quỳ,Phải thu khách hàng DA Trâu Quỳ,Phải thu khách hàng DA Trâu Quỳ,264.202.137.654,-,264202137654.0,
Phải thu khách hàng DA HPPlaza,Phải thu khách hàng DA HPPlaza,Phải thu khách hàng DA HPPlaza,28.800.655.013,-,28800655013.0,
Công ty Cổ phần Đầu tư Đại Đông Á,Công ty Cổ phần Đầu tư Đại Đông Á,Công ty Cổ phần Đầu tư Đại Đông Á,331.665.201,86.971.970.909,331665201.0,86971970909.0
Phải thu các đối tượng khác,Phải thu các đối tượng khác,Phải thu các đối tượng khác,14.835.621.310,49.202.259.680,14835621310.0,49202259680.0
Trong đó: Phải thu các bên liên quan,Trong đó: Phải thu các bên liên quan,Trong đó: Phải thu các bên liên quan,Trong đó: Phải thu các bên liên quan,Trong đó: Phải thu các bên liên quan,,
Công ty CP Hải Phát Kinh Bắc,Trong đó: Phải thu các bên liên quan > Công ty CP Hải Phát Kinh Bắc,Công ty CP Hải Phát Kinh Bắc,-,156.000.000,,156000000.0
Công ty CP Dịch vụ Đô thị Hải Phát PSP,Trong đó: Phải thu các bên liên quan > Công ty CP Dịch vụ Đô thị Hải Phát PSP,Công ty CP Dịch vụ Đô thị Hải Phát PSP,-,8.548.980.600,,8548980600.0
Công ty CP Đầu tư Đại Đông Á,Trong đó: Phải thu các bên liên quan > Công ty CP Đầu tư Đại Đông Á,Công ty CP Đầu tư Đại Đông Á,331.665.201,86.971.970.909,331665201.0,86971970909.0
Công ty CP đầu tư Hải Phát Thủ Đô,Trong đó: Phải thu các bên liên quan > Công ty CP đầu tư Hải Phát Thủ Đô,Công ty CP đầu tư Hải Phát Thủ Đô,16.355.465.698,-,16355465698.0,
Công ty Cổ phần Xây lắp Hải Phát.,Trong đó: Phải thu các bên liên quan > Công ty Cổ phần Xây lắp Hải Phát.,Công ty Cổ phần Xây lắp Hải Phát.,500.892.339,-,500892339.0,
Tổng,Trong đó: Phải thu các bên liên quan > Tổng,Tổng,453.494.111.873,149.691.628.306,453494111873.0,149691628306.0
