row_label_raw,row_label_full,TT,Tên công ty,Tên viết tắt,Tỷ lệ biểu quyết (%) (*),Tỷ lệ lợi ích (%),Trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tên viết tắt,numeric__Tỷ lệ biểu quyết (%) (*),numeric__Tỷ lệ lợi ích (%),numeric__Trụ sở chính,numeric__Hoạt động chính
67,67,67,Công ty TNHH Vingroup USA,Công ty Vingroup USA,"100,00","51,68","333 W. San Carlos St., Suite 600, San Jose, CA 95110, USA","Nhập khẩu và phân phối thiết bị điện tử, viễn thông",,,100.0,51.68,,
68,68,68,Công ty TNHH VinFast Dealer San Francisco #1,Công ty VinFast Dealer San Francisco,"100,00","51,68","790 N. San Mateo Drive, San Mateo, CA 94401, USA",Nhập khẩu và phân phối xe ô tô,,,100.0,51.68,,
69,69,69,Công ty TNHH VinFast USA Distribution,Công ty VinFast USA Distribution,"100,00","51,68","333 W. San Carlo Street, Suite 600, San Jose, USA",Nhập khẩu và phân phối xe ô tô,,,100.0,51.68,,
70,70,70,Công ty TNHH VinFast Auto Canada,Công ty VinFast Canada,"100,00","51,68","Suite 2600, Three Bentall Centre 595 Burrard Street, P.O. Box 49314, Vancouver Bc V7X 1L3, Canada",Nhập khẩu và phân phối xe ô tô,,,100.0,51.68,,
71,71,71,Công ty TNHH VinFast France,Công ty VinFast France,"100,00","51,68","95, rue La Boétie 75008, France",Nhập khẩu và phân phối xe ô tô,,,100.0,51.68,,
72,72,72,Công ty TNHH VinFast Trading & Investment,Công ty VinFast Sing,"51,52","51,52","206 Depot road, #04-52 The Interlace, Singapore","Dịch vụ tư vấn quản lý, dịch vụ tài chính khác",,,51.52,51.52,,
73,73,73,Công ty Cổ phần Phát triển Công nghệ VinTech,Công ty VinTech,"80,00","80,00",Khu đô thị sinh thái Vinhomes Riverside (1),Nghiên cứu và phát triển thực nghiệm khoa học tự nhiên và kỹ thuật,,,80.0,80.0,,
74,74,74,Công ty Cổ phần Giải pháp và Dịch vụ Công nghệ Vantix,Công ty Vantix,"65,00","64,73",Khu đô thị sinh thái Vinhomes Riverside (1),Hoạt động dịch vụ công nghệ thông tin và dịch vụ khác liên quan đến máy vi tính,,,65.0,64.73,,
75,75,75,Công ty Cổ phần Dịch vụ An ninh mạng VINCSS,Công ty VinCSS,"100,00","80,00",Khu đô thị sinh thái Vinhomes Riverside (1),Nghiên cứu khoa học và phát triển công nghệ,,,100.0,80.0,,
76,76,76,Công ty Cổ phần Sản xuất và Kinh doanh Phần mềm VinHMS (tên trước đây là Công ty TNHH Sản xuất và Kinh doanh Phần mềm VinHMS),Công ty VinHMS,"100,00","80,10",Khu đô thị sinh thái Vinhomes Riverside (1),Sản xuất phần mềm,,,100.0,80.1,,
77,77,77,Công ty Cổ phần Vinbrain,Công ty Vinbrain,"65,00","65,00",Khu đô thị sinh thái Vinhomes Riverside (1),Hoạt động dịch vụ công nghệ thông tin và dịch vụ khác liên quan đến máy vi tính,,,65.0,65.0,,
78,78,78,Công Ty Cổ phần Giải pháp Công nghệ Thông tin và Hạ tầng Truyền dẫn VinITIS,Công ty VinITIS,"80,00","61,30",Khu đô thị sinh thái Vinhomes Riverside (1),"Xử lý dữ liệu, cho thuê và các hoạt động liên quan",,,80.0,61.3,,
79,79,79,Công ty Cổ phần VIN3S,Công ty VIN3S,"100,00","86,94",Khu đô thị sinh thái Vinhomes Riverside (1),Sản giao dịch thương mại điện tử,,,100.0,86.94,,
