row_label_raw,row_label_full,STT,Tên Công ty,Địa chỉ,Hoạt động chính,31/12/2017,31/12/2017_1,1/1/2017,1/1/2017_1,numeric__Tên Công ty,numeric__Địa chỉ,numeric__Hoạt động chính,numeric__31/12/2017,numeric__31/12/2017_1,numeric__1/1/2017,numeric__1/1/2017_1
STT,STT,STT,Tên Công ty,Địa chỉ,Hoạt động chính,Tỷ lệ biểu quyết,Tỷ lệ sở hữu,Tỷ lệ biểu quyết,Tỷ lệ sở hữu,,,,,,,
61,STT > 61,61,Công ty Xăng dầu Quảng Bình,Quảng Bình,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
62,STT > 62,62,Công ty Xăng dầu Đồng Tháp,Đồng Tháp,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
63,STT > 63,63,Công ty Xăng dầu Điện Biên,Điện Biên,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
64,STT > 64,64,Công ty TNHH MTV Xăng dầu Trà Vinh,Trà Vinh,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
65,STT > 65,65,Công ty Xăng dầu Hà Giang,Hà Giang,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
66,STT > 66,66,Công ty Xăng dầu Yên Bái,Yên Bái,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
67,STT > 67,67,Công ty Xăng dầu Cao Bằng,Cao Bằng,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
68,STT > 68,68,Công ty Xăng dầu Tuyên Quang,Tuyên Quang,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
69,STT > 69,69,Công ty TNHH MTV Xăng dầu Quảng Ngãi,Quảng Ngãi,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
70,STT > 70,70,Công ty Xăng dầu Thái Bình,Thái Bình,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
71,STT > 71,71,Công ty Xăng dầu Lai Châu,Lai Châu,Kinh doanh xăng dầu,100%,100%,100%,100%,,,,1.0,1.0,1.0,1.0
