row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,7.949.405,1.356.564,7949405.0,1356564.0
Bằng VND,Bằng VND,Bằng VND,7.904.259,1.286.430,7904259.0,1286430.0
Bằng ngoại tệ,Bằng ngoại tệ,Bằng ngoại tệ,45.146,70.134,45146.0,70134.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,3.797.222,2.321.453,3797222.0,2321453.0
Bằng VND,Bằng VND,Bằng VND,3.797.222,2.321.453,3797222.0,2321453.0
Tiền gửi tiết kiệm không kỳ hạn,Tiền gửi tiết kiệm không kỳ hạn,Tiền gửi tiết kiệm không kỳ hạn,29.969,52.536,29969.0,52536.0
Bằng VND,Bằng VND,Bằng VND,25.470,8.441,25470.0,8441.0
Bằng ngoại tệ và vàng,Bằng ngoại tệ và vàng,Bằng ngoại tệ và vàng,4.499,44.095,4499.0,44095.0
Tiền gửi tiết kiệm có kỳ hạn,Tiền gửi tiết kiệm có kỳ hạn,Tiền gửi tiết kiệm có kỳ hạn,39.607.262,38.269.539,39607262.0,38269539.0
Bằng VND,Bằng VND,Bằng VND,39.523.124,37.958.581,39523124.0,37958581.0
Bằng ngoại tệ và vàng,Bằng ngoại tệ và vàng,Bằng ngoại tệ và vàng,84.138,310.958,84138.0,310958.0
Tiền ký quỹ,Tiền ký quỹ,Tiền ký quỹ,13.747,17.605,13747.0,17605.0
Bằng VND,Bằng VND,Bằng VND,12.600,15.330,12600.0,15330.0
Bằng ngoại tệ,Bằng ngoại tệ,Bằng ngoại tệ,1.147,2.275,1147.0,2275.0
Cộng,Cộng,Cộng,51.397.605,42.017.697,51397605.0,42017697.0
