row_label_raw,row_label_full,col_0,31/12/2024,31/12/2024_1,31/12/2023,31/12/2023_1,numeric__31/12/2024,numeric__31/12/2024_1,numeric__31/12/2023,numeric__31/12/2023_1
,,,Số dưtài sản cóTriệu VND,Dự phòngTriệu VND,Số durtài sản cóTriệu VND,Dự phòngTriệu VND,,,,
Tài sản nhận cần trừ nợ,Tài sản nhận cần trừ nợ,Tài sản nhận cần trừ nợ,1.600.340,1.302.843,1.050.802,660.737,1600340.0,1302843.0,1050802.0,660737.0
Các khoản phải thu từ các hợp đồng mua và cam kết bán lại chứng khoán,Các khoản phải thu từ các hợp đồng mua và cam kết bán lại chứng khoán,Các khoản phải thu từ các hợp đồng mua và cam kết bán lại chứng khoán,950.647,950.647,967.758,967.758,950647.0,950647.0,967758.0,967758.0
Phải thu Công ty Cổ phần Thương mại Vàng bạc đá quý Phương Nam,Phải thu Công ty Cổ phần Thương mại Vàng bạc đá quý Phương Nam,Phải thu Công ty Cổ phần Thương mại Vàng bạc đá quý Phương Nam,503.639,503.639,503.639,503.639,503639.0,503639.0,503639.0,503639.0
Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,701.021,700.247,694.655,694.655,701021.0,700247.0,694655.0,694655.0
Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,51.500,51.500,51.500,51.500,51500.0,51500.0,51500.0,51500.0
,,,3.807.147,3.508.876,3.268.354,2.878.289,3807147.0,3508876.0,3268354.0,2878289.0
Trong đó: Các khoản được xử lý theo Đề án tái cơ cấu sau sáp nhập (*),Trong đó: Các khoản được xử lý theo Đề án tái cơ cấu sau sáp nhập (*),Trong đó: Các khoản được xử lý theo Đề án tái cơ cấu sau sáp nhập (*),3.065.092,2.779.260,2.532.665,2.155.619,3065092.0,2779260.0,2532665.0,2155619.0
- Các khoản phải thu từ các hợp đồng mua và cam kết bán lại chứng khoán,- Các khoản phải thu từ các hợp đồng mua và cam kết bán lại chứng khoán,- Các khoản phải thu từ các hợp đồng mua và cam kết bán lại chứng khoán,950.647,950.647,967.758,967.758,950647.0,950647.0,967758.0,967758.0
- Tài sản nhận cần trừ nợ (**),- Tài sản nhận cần trừ nợ (**),- Tài sản nhận cần trừ nợ (**),1.559.306,1.273.474,1.009.768,632.722,1559306.0,1273474.0,1009768.0,632722.0
- Phải thu Công ty Cổ phần Thương mại Vàng bạc Đá quý Phương Nam,- Phải thu Công ty Cổ phần Thương mại Vàng bạc Đá quý Phương Nam,- Phải thu Công ty Cổ phần Thương mại Vàng bạc Đá quý Phương Nam,503.639,503.639,503.639,503.639,503639.0,503639.0,503639.0,503639.0
- Tài sản Có khác (Thuyết minh 14(c)(iii)),- Tài sản Có khác (Thuyết minh 14(c)(iii)),- Tài sản Có khác (Thuyết minh 14(c)(iii)),51.500,51.500,51.500,51.500,51500.0,51500.0,51500.0,51500.0
