row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Đơn vị tính: VNDNăm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
Công ty Khánh Hà,Công ty Khánh Hà,Công ty Khánh Hà,Công ty con,Thu hồi cho vayLãi vay phải thuDoanh thu phí tưvấn quản lýCho vay,2.800.000.000746.051.50683.338.308,-137.709.590-,,,2.8000000007460516e+26,
