row_label_raw,row_label_full,col_0,31.12.2019Triệu VND,31.12.2018Triệu VND,numeric__31.12.2019Triệu VND,numeric__31.12.2018Triệu VND
Cho vay các bên liên quan khác (i),Cho vay các bên liên quan khác (i),Cho vay các bên liên quan khác (i),51.141,188.814,51141.0,188814.0
Tiền gửi của công ty liên doanh và liên kết,Tiền gửi của công ty liên doanh và liên kết,Tiền gửi của công ty liên doanh và liên kết,42.694,40.784,42694.0,40784.0
Tiền gửi của các bên liên quan khác (i),Tiền gửi của các bên liên quan khác (i),Tiền gửi của các bên liên quan khác (i),647.089,478.971,647089.0,478971.0
Lãi dự thu từ các khoản cho vay các bên liên quan khác (i),Lãi dự thu từ các khoản cho vay các bên liên quan khác (i),Lãi dự thu từ các khoản cho vay các bên liên quan khác (i),584,1.630,584.0,1630.0
Lãi dự chi cho tiền gửi của công ty liên doanh và liên kết,Lãi dự chi cho tiền gửi của công ty liên doanh và liên kết,Lãi dự chi cho tiền gửi của công ty liên doanh và liên kết,35,74,35.0,74.0
Lãi dự chi cho tiền gửi của các bên liên quan khác (i),Lãi dự chi cho tiền gửi của các bên liên quan khác (i),Lãi dự chi cho tiền gửi của các bên liên quan khác (i),7.470,6.083,7470.0,6083.0
