row_label_raw,row_label_full,col_0,31/12/2017,31/12/2016,numeric__31/12/2017,numeric__31/12/2016
,,,Triệu VND,Triệu VND,,
Cho vay các TCKT,Cho vay các TCKT,Cho vay các TCKT,13.724.317,10.441.266,13724317.0,10441266.0
- Công ty TNHH,- Công ty TNHH,- Công ty TNHH,1.303.914,946.182,1303914.0,946182.0
- Công ty Cổ phần,- Công ty Cổ phần,- Công ty Cổ phần,12.417.731,9.482.595,12417731.0,9482595.0
- Doanh nghiệp tư nhân,- Doanh nghiệp tư nhân,- Doanh nghiệp tư nhân,1.770,12.148,1770.0,12148.0
- Hợp tác xã và liên hiệp hợp tác xã,- Hợp tác xã và liên hiệp hợp tác xã,- Hợp tác xã và liên hiệp hợp tác xã,902,341,902.0,341.0
Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,41.763.256,37.661.049,41763256.0,37661049.0
,,,55.487.573,48.102.315,55487573.0,48102315.0
Phân tích dư nợ cho vay theo ngành,Phân tích dư nợ cho vay theo ngành,Phân tích dư nợ cho vay theo ngành,Phân tích dư nợ cho vay theo ngành,Phân tích dư nợ cho vay theo ngành,,
,,,31/12/2017,31/12/2016,,
,,,Triệu VND,Triệu VND,,
"Nông nghiệp, lâm nghiệp và thủy sản","Phân tích dư nợ cho vay theo ngành > Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản",17.464.980,23.670.131,17464980.0,23670131.0
Khai khoáng,Phân tích dư nợ cho vay theo ngành > Khai khoáng,Khai khoáng,457.603,521.845,457603.0,521845.0
"Công nghiệp chế biến, chế tạo","Phân tích dư nợ cho vay theo ngành > Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",12.803.216,5.341.456,12803216.0,5341456.0
"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Phân tích dư nợ cho vay theo ngành > Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí",637,132.759,637.0,132759.0
"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải","Phân tích dư nợ cho vay theo ngành > Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải","Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",107.913,20.526,107913.0,20526.0
Xây dựng,Phân tích dư nợ cho vay theo ngành > Xây dựng,Xây dựng,9.475.962,8.388.665,9475962.0,8388665.0
"Bán buôn và bán lẻ, sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác","Phân tích dư nợ cho vay theo ngành > Bán buôn và bán lẻ, sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác","Bán buôn và bán lẻ, sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác",4.914.278,2.166.101,4914278.0,2166101.0
Vận tải kho bãi,Phân tích dư nợ cho vay theo ngành > Vận tải kho bãi,Vận tải kho bãi,1.295.081,1.471.156,1295081.0,1471156.0
Dịch vụ lưu trú và ăn uống,Phân tích dư nợ cho vay theo ngành > Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,900.129,1.289.582,900129.0,1289582.0
Thông tin và truyền thông,Phân tích dư nợ cho vay theo ngành > Thông tin và truyền thông,Thông tin và truyền thông,479.258,286.758,479258.0,286758.0
"Hoạt động tài chính, ngân hàng và bảo hiểm","Phân tích dư nợ cho vay theo ngành > Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm",578.424,388.673,578424.0,388673.0
Hoạt động kinh doanh bất động sản,Phân tích dư nợ cho vay theo ngành > Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,238.279,955.267,238279.0,955267.0
"Hoạt động chuyên môn, khoa học và công nghệ","Phân tích dư nợ cho vay theo ngành > Hoạt động chuyên môn, khoa học và công nghệ","Hoạt động chuyên môn, khoa học và công nghệ",4.658,6.902,4658.0,6902.0
Hoạt động hành chính và dịch vụ hỗ trợ,Phân tích dư nợ cho vay theo ngành > Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,64.665,35.248,64665.0,35248.0
"Hoạt động của Đảng cộng sản, tổ chức chính trị - xã hội, quản lý nhà nước, an ninh quốc phòng; bảo đảm xã hội bắt buộc","Phân tích dư nợ cho vay theo ngành > Hoạt động của Đảng cộng sản, tổ chức chính trị - xã hội, quản lý nhà nước, an ninh quốc phòng; bảo đảm xã hội bắt buộc","Hoạt động của Đảng cộng sản, tổ chức chính trị - xã hội, quản lý nhà nước, an ninh quốc phòng; bảo đảm xã hội bắt buộc",193,2.658,193.0,2658.0
Giáo dục và đào tạo,Phân tích dư nợ cho vay theo ngành > Giáo dục và đào tạo,Giáo dục và đào tạo,842.898,300.588,842898.0,300588.0
Y tế và hoạt động trợ giúp xã hội,Phân tích dư nợ cho vay theo ngành > Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,3.670,188.111,3670.0,188111.0
"Nghệ thuật, vui chơi và giải trí","Phân tích dư nợ cho vay theo ngành > Nghệ thuật, vui chơi và giải trí","Nghệ thuật, vui chơi và giải trí",249.322,300.726,249322.0,300726.0
Hoạt động dịch vụ khác,Phân tích dư nợ cho vay theo ngành > Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,3.322.075,813.014,3322075.0,813014.0
"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Phân tích dư nợ cho vay theo ngành > Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",2.284.331,1.822.149,2284331.0,1822149.0
