row_label_raw,row_label_full,col_0,Năm 2017,Năm 2016,numeric__Năm 2017,numeric__Năm 2016
,,,Triệu VND,Triệu VND,,
Thu phí dịch vụ,Thu phí dịch vụ,Thu phí dịch vụ,75.554,27.597,75554.0,27597.0
- Dịch vụ thanh toán,- Dịch vụ thanh toán,- Dịch vụ thanh toán,24.976,21.780,24976.0,21780.0
- Dịch vụ ngân quỹ,- Dịch vụ ngân quỹ,- Dịch vụ ngân quỹ,511,380,511.0,380.0
- Dịch vụ ủy thác và đại lý,- Dịch vụ ủy thác và đại lý,- Dịch vụ ủy thác và đại lý,4.157,1.202,4157.0,1202.0
- Dịch vụ tư vấn,- Dịch vụ tư vấn,- Dịch vụ tư vấn,34.736,11,34736.0,11.0
- Dịch vụ khác,- Dịch vụ khác,- Dịch vụ khác,11.174,4.224,11174.0,4224.0
Chi phí dịch vụ liên quan,Chi phí dịch vụ liên quan,Chi phí dịch vụ liên quan,(17.246),(24.052),-17246.0,-24052.0
- Dịch vụ thanh toán,- Dịch vụ thanh toán,- Dịch vụ thanh toán,(6.838),(7.240),-6838.0,-7240.0
- Dịch vụ ngân quỹ,- Dịch vụ ngân quỹ,- Dịch vụ ngân quỹ,(1.856),(1.714),-1856.0,-1714.0
- Dịch vụ ủy thác và đại lý,- Dịch vụ ủy thác và đại lý,- Dịch vụ ủy thác và đại lý,(3.202),(2.983),-3202.0,-2983.0
- Dịch vụ tư vấn,- Dịch vụ tư vấn,- Dịch vụ tư vấn,(1.416),(4.049),-1416.0,-4049.0
- Dịch vụ khác,- Dịch vụ khác,- Dịch vụ khác,(3.934),(8.066),-3934.0,-8066.0
Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,58.308,3.545,58308.0,3545.0
