row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Dự án Tổ hợp Văn phòng Thương mại và Nhà ở Viglacera,Dự án Tổ hợp Văn phòng Thương mại và Nhà ở Viglacera,Dự án Tổ hợp Văn phòng Thương mại và Nhà ở Viglacera,334.500.961.526,334.500.961.526,334500961526.0,334500961526.0
Dự án Khu Đô thị Đặng Xá,Dự án Khu Đô thị Đặng Xá,Dự án Khu Đô thị Đặng Xá,207.011.612.853,208.764.058.001,207011612853.0,208764058001.0
Dự án Khu nhà ở công nhân và chuyên gia Khu công nghiệp Đông Mai,Dự án Khu nhà ở công nhân và chuyên gia Khu công nghiệp Đông Mai,Dự án Khu nhà ở công nhân và chuyên gia Khu công nghiệp Đông Mai,189.313.008.467,258.613.655.111,189313008467.0,258613655111.0
"Dự án Khu nhà ở xã hội để bổ trí người lao động làm việc ở khu công nghiệp tại xã Đông Tiến, Yên Phong, Bắc Ninh","Dự án Khu nhà ở xã hội để bổ trí người lao động làm việc ở khu công nghiệp tại xã Đông Tiến, Yên Phong, Bắc Ninh","Dự án Khu nhà ở xã hội để bổ trí người lao động làm việc ở khu công nghiệp tại xã Đông Tiến, Yên Phong, Bắc Ninh",183.288.499.567,269.120.293.101,183288499567.0,269120293101.0
"Dự án Khu nhà ở xã hội CT3, CT4 Kim Chung","Dự án Khu nhà ở xã hội CT3, CT4 Kim Chung","Dự án Khu nhà ở xã hội CT3, CT4 Kim Chung",154.268.109.437,28.087.961.923,154268109437.0,28087961923.0
"Dự án Khu dịch vụ, nhà ở công nhân Khu công nghiệp Đông Văn IV","Dự án Khu dịch vụ, nhà ở công nhân Khu công nghiệp Đông Văn IV","Dự án Khu dịch vụ, nhà ở công nhân Khu công nghiệp Đông Văn IV",103.184.151.322,290.524.995.674,103184151322.0,290524995674.0
Dự án Khu nhà ở xã hội cho công nhân Khu công nghiệp Phú Hà,Dự án Khu nhà ở xã hội cho công nhân Khu công nghiệp Phú Hà,Dự án Khu nhà ở xã hội cho công nhân Khu công nghiệp Phú Hà,43.443.999.269,197.351.058.536,43443999269.0,197351058536.0
Các dự án khác,Các dự án khác,Các dự án khác,232.898.290.585,191.165.727.849,232898290585.0,191165727849.0
,,,1.447.908.633.026,1.778.128.711.721,1447908633026.0,1778128711721.0
