row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Dự án khu đô thị du lịch sinh thái Đại Phước (i),Dự án khu đô thị du lịch sinh thái Đại Phước (i),Dự án khu đô thị du lịch sinh thái Đại Phước (i),756.436.440.270,666.283.704.384,756436440270.0,666283704384.0
Dự án khu đô thị mới Nam Vĩnh Yên,Dự án khu đô thị mới Nam Vĩnh Yên,Dự án khu đô thị mới Nam Vĩnh Yên,669.240.593.955,528.637.017.452,669240593955.0,528637017452.0
Dự án căn hộ cao cấp DIC -Phoenix (Giai đoạn 2),Dự án căn hộ cao cấp DIC -Phoenix (Giai đoạn 2),Dự án căn hộ cao cấp DIC -Phoenix (Giai đoạn 2),247.515.359.949,58.982.411.634,247515359949.0,58982411634.0
"Dự án tổ hợp Khách sạn, văn phòng -Phoenix (Giai đoạn 1)","Dự án tổ hợp Khách sạn, văn phòng -Phoenix (Giai đoạn 1)","Dự án tổ hợp Khách sạn, văn phòng -Phoenix (Giai đoạn 1)",158.820.590.358,124.056.567.060,158820590358.0,124056567060.0
"Dự án tại đổi An Sơn, Thành phố Đà Lạt","Dự án tại đổi An Sơn, Thành phố Đà Lạt","Dự án tại đổi An Sơn, Thành phố Đà Lạt",112.148.473.799,123.309.217.073,112148473799.0,123309217073.0
Dự án khu dân cư phường 4 Hậu Giang,Dự án khu dân cư phường 4 Hậu Giang,Dự án khu dân cư phường 4 Hậu Giang,103.471.929.737,102.416.639.777,103471929737.0,102416639777.0
"Dự án cơ sở hạ tầng Trung tâm Chí Linh,Thành phố Vũng Tàu","Dự án cơ sở hạ tầng Trung tâm Chí Linh,Thành phố Vũng Tàu","Dự án cơ sở hạ tầng Trung tâm Chí Linh,Thành phố Vũng Tàu",98.157.540.046,93.349.455.883,98157540046.0,93349455883.0
"Khu dân cư Hiệp Phước, Nhơn Trạch, Tĩnh Đồng Nai (i)","Khu dân cư Hiệp Phước, Nhơn Trạch, Tĩnh Đồng Nai (i)","Khu dân cư Hiệp Phước, Nhơn Trạch, Tĩnh Đồng Nai (i)",62.474.437.985,30.492.256.442,62474437985.0,30492256442.0
"Dự án Thủy Tiên Resort, Thành phố Vũng Tàu","Dự án Thủy Tiên Resort, Thành phố Vũng Tàu","Dự án Thủy Tiên Resort, Thành phố Vũng Tàu",59.969.039.164,128.432.921.939,59969039164.0,128432921939.0
"Dự án khu đô thị An Thới, Phú Quốc, Tĩnh Kiên Giang","Dự án khu đô thị An Thới, Phú Quốc, Tĩnh Kiên Giang","Dự án khu đô thị An Thới, Phú Quốc, Tĩnh Kiên Giang",18.893.719.567,18.321.432.187,18893719567.0,18321432187.0
Dự án chung cư B13 - Vũng Tàu Gateway,Dự án chung cư B13 - Vũng Tàu Gateway,Dự án chung cư B13 - Vũng Tàu Gateway,11.486.082.313,3.065.544.677,11486082313.0,3065544677.0
Tổng thầu thi công Bệnh viện Bà Rịa,Tổng thầu thi công Bệnh viện Bà Rịa,Tổng thầu thi công Bệnh viện Bà Rịa,8.705.807.921,2.192.903.084,8705807921.0,2192903084.0
"Dự án Khu du lịch Long Tân, Nhơn Trạch","Dự án Khu du lịch Long Tân, Nhơn Trạch","Dự án Khu du lịch Long Tân, Nhơn Trạch",5.417.610.738,5.285.895.738,5417610738.0,5285895738.0
Khách sạn DIC Star Vĩnh Yền,Khách sạn DIC Star Vĩnh Yền,Khách sạn DIC Star Vĩnh Yền,1.092.869.873,-,1092869873.0,
Khác,Khác,Khác,52.602.907.073,60.458.958.011,52602907073.0,60458958011.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.366.433.402.748,1.945.284.925.341,2366433402748.0,1945284925341.0
