row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty Cổ phần Xuất Nhập Khẩu Việt Ta,Công ty con,Chi phí thầu phụ Cho vay Lãi cho vay Mua vật tư xây dựng Khác,3.713.437.924 2.090.607.379 408.348.032,- 6.193.748.984 312.607.223,,,,
