row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Lãi phải trả tiền gửi tiết kiệm bằng VND,Lãi phải trả tiền gửi tiết kiệm bằng VND,Lãi phải trả tiền gửi tiết kiệm bằng VND,5.156.236,4.115.218,5156236.0,4115218.0
Lãi phải trả tiền gửi của khách hàng vàcác TCTD bằng VND,Lãi phải trả tiền gửi của khách hàng vàcác TCTD bằng VND,Lãi phải trả tiền gửi của khách hàng vàcác TCTD bằng VND,1.226.092,881.042,1226092.0,881042.0
Lãi phải trả cho các giấy tờ có giá bằng VND,Lãi phải trả cho các giấy tờ có giá bằng VND,Lãi phải trả cho các giấy tờ có giá bằng VND,774.711,637.022,774711.0,637022.0
Lãi phải trả từ giao dịch phải sinh tiền tệ,Lãi phải trả từ giao dịch phải sinh tiền tệ,Lãi phải trả từ giao dịch phải sinh tiền tệ,142.191,112.189,142191.0,112189.0
Lãi phải trả tiền vay NHNN và các TCTD khác bằngVND,Lãi phải trả tiền vay NHNN và các TCTD khác bằngVND,Lãi phải trả tiền vay NHNN và các TCTD khác bằngVND,82.155,1.819,82155.0,1819.0
Lãi phải trả tiền vay các TCTD khác bằngngoại tệ,Lãi phải trả tiền vay các TCTD khác bằngngoại tệ,Lãi phải trả tiền vay các TCTD khác bằngngoại tệ,32.546,6.521,32546.0,6521.0
Lãi phải trả tiền gửi của khách hàng vàcác TCTD bằng ngoại tệ,Lãi phải trả tiền gửi của khách hàng vàcác TCTD bằng ngoại tệ,Lãi phải trả tiền gửi của khách hàng vàcác TCTD bằng ngoại tệ,3.410,664,3410.0,664.0
Lãi phải trả tiền gửi tiết kiệm bằng ngoại tệ,Lãi phải trả tiền gửi tiết kiệm bằng ngoại tệ,Lãi phải trả tiền gửi tiết kiệm bằng ngoại tệ,485,492,485.0,492.0
,,,7.417.826,5.754.967,7417826.0,5754967.0
