row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,,
Số đầu năm,Vốn đã góp của chủ sở hữu > Số đầu năm,Số đầu năm,5.200.346.670.000,3.500.714.120.000,5200346670000.0,3500714120000.0
Phát hành cổ phiếu cho cổ đông hiện hữu,Vốn đã góp của chủ sở hữu > Phát hành cổ phiếu cho cổ đông hiện hữu,Phát hành cổ phiếu cho cổ đông hiện hữu,-,874.553.390.000,,874553390000.0
Cổ tức bằng cổ phiếu,Vốn đã góp của chủ sở hữu > Cổ tức bằng cổ phiếu,Cổ tức bằng cổ phiếu,-,769.559.160.000,,769559160000.0
Phát hành cổ phiếu theo,Phát hành cổ phiếu theo,Phát hành cổ phiếu theo,,,,
Chương trình Lựa chọn cho người lao động,Phát hành cổ phiếu theo > Chương trình Lựa chọn cho người lao động,Chương trình Lựa chọn cho người lao động,-,55.520.000.000,,55520000000.0
Số cuối năm,Phát hành cổ phiếu theo > Số cuối năm,Số cuối năm,5.200.346.670.000,5.200.346.670.000,5200346670000.0,5200346670000.0
Cổ tức đã công bố trong kỳ báo cáo,Cổ tức đã công bố trong kỳ báo cáo,Cổ tức đã công bố trong kỳ báo cáo,Cổ tức đã công bố trong kỳ báo cáo,Cổ tức đã công bố trong kỳ báo cáo,,
Cổ tức trên cổ phiếu phổ thông,Cổ tức trên cổ phiếu phổ thông,Cổ tức trên cổ phiếu phổ thông,,,,
Cổ tức bằng cổ phiếu đã công bố,Cổ tức trên cổ phiếu phổ thông > Cổ tức bằng cổ phiếu đã công bố,Cổ tức bằng cổ phiếu đã công bố,-,769.559.160.000,,769559160000.0
Cổ tức đã trả cho chủ sở hữu,Cổ tức trên cổ phiếu phổ thông > Cổ tức đã trả cho chủ sở hữu,Cổ tức đã trả cho chủ sở hữu,1.370.425,26.038.075,1370425.0,26038075.0
Cổ tức đã trả cho cổ đông không kiểm soát,Cổ tức trên cổ phiếu phổ thông > Cổ tức đã trả cho cổ đông không kiểm soát,Cổ tức đã trả cho cổ đông không kiểm soát,430.954.616.262,479.395.811.985,430954616262.0,479395811985.0
