row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2024 VND,31/12/2023 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2024 VND,numeric__31/12/2023 VND
A. TÀI SẢN CỦA CÔNG TY CHỦNG KHOÁN VÀ TÀI SẢN QUẢN LÝ THEO CAM KẾT,A. TÀI SẢN CỦA CÔNG TY CHỦNG KHOÁN VÀ TÀI SẢN QUẢN LÝ THEO CAM KẾT,A. TÀI SẢN CỦA CÔNG TY CHỦNG KHOÁN VÀ TÀI SẢN QUẢN LÝ THEO CAM KẾT,A. TÀI SẢN CỦA CÔNG TY CHỦNG KHOÁN VÀ TÀI SẢN QUẢN LÝ THEO CAM KẾT,A. TÀI SẢN CỦA CÔNG TY CHỦNG KHOÁN VÀ TÀI SẢN QUẢN LÝ THEO CAM KẾT,A. TÀI SẢN CỦA CÔNG TY CHỦNG KHOÁN VÀ TÀI SẢN QUẢN LÝ THEO CAM KẾT,A. TÀI SẢN CỦA CÔNG TY CHỦNG KHOÁN VÀ TÀI SẢN QUẢN LÝ THEO CAM KẾT,,,,
2. Chứng chỉ có giả nhận giữ hộ (VND),A. TÀI SẢN CỦA CÔNG TY CHỦNG KHOÁN VÀ TÀI SẢN QUẢN LÝ THEO CAM KẾT > 2. Chứng chỉ có giả nhận giữ hộ (VND),2. Chứng chỉ có giả nhận giữ hộ (VND),002,31(a),9.883.660.000,9.883.660.000,2.0,,9883660000.0,9883660000.0
4. Nợ khó đòi đã xử lý (VND),A. TÀI SẢN CỦA CÔNG TY CHỦNG KHOÁN VÀ TÀI SẢN QUẢN LÝ THEO CAM KẾT > 4. Nợ khó đòi đã xử lý (VND),4. Nợ khó đòi đã xử lý (VND),004,31(b),523.771.059.597,536.256.334.418,4.0,,523771059597.0,536256334418.0
5. Ngoại tệ các loại USDJPY,A. TÀI SẢN CỦA CÔNG TY CHỦNG KHOÁN VÀ TÀI SẢN QUẢN LÝ THEO CAM KẾT > 5. Ngoại tệ các loại USDJPY,5. Ngoại tệ các loại USDJPY,005,31(c),,88780,5.0,,,88780.0
6. Cổ phiếu đang lưu hành (cổ phiếu),A. TÀI SẢN CỦA CÔNG TY CHỦNG KHOÁN VÀ TÀI SẢN QUẢN LÝ THEO CAM KẾT > 6. Cổ phiếu đang lưu hành (cổ phiếu),6. Cổ phiếu đang lưu hành (cổ phiếu),006,30(b),572.782.940,437.639.552,6.0,,572782940.0,437639552.0
7. Cổ phiếu quỹ (cổ phiếu),A. TÀI SẢN CỦA CÔNG TY CHỦNG KHOÁN VÀ TÀI SẢN QUẢN LÝ THEO CAM KẾT > 7. Cổ phiếu quỹ (cổ phiếu),7. Cổ phiếu quỹ (cổ phiếu),007,30(b),30.041,30.441,7.0,,30041.0,30441.0
"8. Tài sản tài chính niêm yết/dăng ký giao dịch tại Tổng Công ty Lưu ký và Bù trừ Chứng khoán Việt Nam (""VSDC"") của công ty chứng khoán (VND)","A. TÀI SẢN CỦA CÔNG TY CHỦNG KHOÁN VÀ TÀI SẢN QUẢN LÝ THEO CAM KẾT > 8. Tài sản tài chính niêm yết/dăng ký giao dịch tại Tổng Công ty Lưu ký và Bù trừ Chứng khoán Việt Nam (""VSDC"") của công ty chứng khoán (VND)","8. Tài sản tài chính niêm yết/dăng ký giao dịch tại Tổng Công ty Lưu ký và Bù trừ Chứng khoán Việt Nam (""VSDC"") của công ty chứng khoán (VND)",008,31(d),3.038.359.070.000,541.483.010.000,8.0,,3038359070000.0,541483010000.0
9. Tài sản tài chính đã lưu ký tại VSDC của công ty chứng khoán (VND),A. TÀI SẢN CỦA CÔNG TY CHỦNG KHOÁN VÀ TÀI SẢN QUẢN LÝ THEO CAM KẾT > 9. Tài sản tài chính đã lưu ký tại VSDC của công ty chứng khoán (VND),9. Tài sản tài chính đã lưu ký tại VSDC của công ty chứng khoán (VND),009,,150.000,90.000,9.0,,150000.0,90000.0
10. Tài sản tài chính chờ về của công ty chứng khoán (VND),A. TÀI SẢN CỦA CÔNG TY CHỦNG KHOÁN VÀ TÀI SẢN QUẢN LÝ THEO CAM KẾT > 10. Tài sản tài chính chờ về của công ty chứng khoán (VND),10. Tài sản tài chính chờ về của công ty chứng khoán (VND),010,,178.000.000,6.510.000.000,10.0,,178000000.0,6510000000.0
12. Tài sản tài chính chưa lưu ký tại VSDC của công ty chứng khoán (VND),A. TÀI SẢN CỦA CÔNG TY CHỦNG KHOÁN VÀ TÀI SẢN QUẢN LÝ THEO CAM KẾT > 12. Tài sản tài chính chưa lưu ký tại VSDC của công ty chứng khoán (VND),12. Tài sản tài chính chưa lưu ký tại VSDC của công ty chứng khoán (VND),012,31(e),60.545.580.000,60.545.580.000,12.0,,60545580000.0,60545580000.0
