row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc,Tỷ lệ sở hữu của Ngân hàng,Giá gốc,Tỷ lệ sở hữu của Ngân hàng,,,,
,,,Triệu VND,%,Triệu VND,%,,,,
Đầu tư vào các TCTD,Đầu tư vào các TCTD,Đầu tư vào các TCTD,Đầu tư vào các TCTD,Đầu tư vào các TCTD,Đầu tư vào các TCTD,Đầu tư vào các TCTD,,,,
Ngân hàng Liên doanh VID Public,Đầu tư vào các TCTD > Ngân hàng Liên doanh VID Public,Ngân hàng Liên doanh VID Public,-,-,476.235,50,,,476235.0,50.0
Ngân hàng Liên doanh Lào Việt,Đầu tư vào các TCTD > Ngân hàng Liên doanh Lào Việt,Ngân hàng Liên doanh Lào Việt,1.294.466,65,1.294.466,65,1294466.0,65.0,1294466.0,65.0
Ngân hàng Liên doanh Việt Nga,Đầu tư vào các TCTD > Ngân hàng Liên doanh Việt Nga,Ngân hàng Liên doanh Việt Nga,1.505.054,50,1.505.054,50,1505054.0,50.0,1505054.0,50.0
Đầu tư vào TCKT,Đầu tư vào TCKT,Đầu tư vào TCKT,Đầu tư vào TCKT,Đầu tư vào TCKT,Đầu tư vào TCKT,Đầu tư vào TCKT,,,,
Công ty Liên doanh Tháp BIDV,Đầu tư vào TCKT > Công ty Liên doanh Tháp BIDV,Công ty Liên doanh Tháp BIDV,115.089,55,115.089,55,115089.0,55.0,115089.0,55.0
Công ty Liên doanh Quản lý Đầu tư BIDV - Vietnam Partners,Đầu tư vào TCKT > Công ty Liên doanh Quản lý Đầu tư BIDV - Vietnam Partners,Công ty Liên doanh Quản lý Đầu tư BIDV - Vietnam Partners,12.482,50,12.482,50,12482.0,50.0,12482.0,50.0
Công ty TNHH Bảo hiểm Nhân thọ BIDV Metlife,Đầu tư vào TCKT > Công ty TNHH Bảo hiểm Nhân thọ BIDV Metlife,Công ty TNHH Bảo hiểm Nhân thọ BIDV Metlife,350.000,35,350.000,35,350000.0,35.0,350000.0,35.0
,,,3.277.091,,3.753.326,,3277091.0,,3753326.0,
Dự phòng giảm giá đầu tư vào công ty liên doanh,Đầu tư vào TCKT > Dự phòng giảm giá đầu tư vào công ty liên doanh,Dự phòng giảm giá đầu tư vào công ty liên doanh,(81.549),,(106.599),,-81549.0,,-106599.0,
,,,3.195.542,,3.646.727,,3195542.0,,3646727.0,
