row_label_raw,row_label_full,col_0,Năm 2021,Năm 2020,numeric__Năm 2021,numeric__Năm 2020
Thu phí dịch vụ,Thu phí dịch vụ,Thu phí dịch vụ,57.054,60.256,57054.0,60256.0
Thu dịch vụ thanh toán,Thu dịch vụ thanh toán,Thu dịch vụ thanh toán,24.298,23.612,24298.0,23612.0
Thu dịch vụ ngân quỹ,Thu dịch vụ ngân quỹ,Thu dịch vụ ngân quỹ,539,572,539.0,572.0
Thu khác về dịch vụ,Thu khác về dịch vụ,Thu khác về dịch vụ,32.217,36.072,32217.0,36072.0
Chi phí từ hoạt động dịch vụ,Chi phí từ hoạt động dịch vụ,Chi phí từ hoạt động dịch vụ,26.020,22.158,26020.0,22158.0
Chi dịch vụ thanh toán,Chi dịch vụ thanh toán,Chi dịch vụ thanh toán,7.717,7.369,7717.0,7369.0
Chi phí bưu phí và mạng viễn thông,Chi phí bưu phí và mạng viễn thông,Chi phí bưu phí và mạng viễn thông,12.189,11.113,12189.0,11113.0
Chi về dịch vụ ngân quỹ,Chi về dịch vụ ngân quỹ,Chi về dịch vụ ngân quỹ,1.405,1.387,1405.0,1387.0
Chi khác về dịch vụ,Chi khác về dịch vụ,Chi khác về dịch vụ,4.709,2.289,4709.0,2289.0
Lãi/lỗ thuần từ hoạt động dịch vụ,Lãi/lỗ thuần từ hoạt động dịch vụ,Lãi/lỗ thuần từ hoạt động dịch vụ,31.034,38.098,31034.0,38098.0
