row_label_raw,row_label_full,col_0,31/12/2018Triệu VND,31/12/2017Triệu VND,numeric__31/12/2018Triệu VND,numeric__31/12/2017Triệu VND
Chi phí xây dựng cơ bản dở dang (i),Chi phí xây dựng cơ bản dở dang (i),Chi phí xây dựng cơ bản dở dang (i),Chi phí xây dựng cơ bản dở dang (i),Chi phí xây dựng cơ bản dở dang (i),,
▪ Phần mềm máy vi tính,Chi phí xây dựng cơ bản dở dang (i) > ▪ Phần mềm máy vi tính,▪ Phần mềm máy vi tính,293.903,91.957,293903.0,91957.0
"▪ Trụ sở văn phòng tại Quận Tân Bình, Thành phố Hồ Chí Minh","Chi phí xây dựng cơ bản dở dang (i) > ▪ Trụ sở văn phòng tại Quận Tân Bình, Thành phố Hồ Chí Minh","▪ Trụ sở văn phòng tại Quận Tân Bình, Thành phố Hồ Chí Minh",89.300,-,89300.0,
▪ Mặt bằng tại 306 - 308 Vườn Lài,Chi phí xây dựng cơ bản dở dang (i) > ▪ Mặt bằng tại 306 - 308 Vườn Lài,▪ Mặt bằng tại 306 - 308 Vườn Lài,-,87.029,,87029.0
▪ Trụ sở văn phòng tại Thị xã Tây Ninh,Chi phí xây dựng cơ bản dở dang (i) > ▪ Trụ sở văn phòng tại Thị xã Tây Ninh,▪ Trụ sở văn phòng tại Thị xã Tây Ninh,71.062,71.062,71062.0,71062.0
▪ Chi phí công trình xây dựng trụ sở các chi nhánh,Chi phí xây dựng cơ bản dở dang (i) > ▪ Chi phí công trình xây dựng trụ sở các chi nhánh,▪ Chi phí công trình xây dựng trụ sở các chi nhánh,53.481,80.172,53481.0,80172.0
"▪ Trụ sở văn phòng tại Quận Tân Phú, Thành phố Hồ Chí Minh","Chi phí xây dựng cơ bản dở dang (i) > ▪ Trụ sở văn phòng tại Quận Tân Phú, Thành phố Hồ Chí Minh","▪ Trụ sở văn phòng tại Quận Tân Phú, Thành phố Hồ Chí Minh",37.609,37.418,37609.0,37418.0
▪ Các khoản chi phí xây dựng cơ bản dở dang khác,Chi phí xây dựng cơ bản dở dang (i) > ▪ Các khoản chi phí xây dựng cơ bản dở dang khác,▪ Các khoản chi phí xây dựng cơ bản dở dang khác,151.637,180.968,151637.0,180968.0
,,,696.992,548.606,696992.0,548606.0
Phải thu nội bộ,Phải thu nội bộ,Phải thu nội bộ,Phải thu nội bộ,Phải thu nội bộ,,
▪ Tạm ứng đề hoạt động nghiệp vụ (ii),Phải thu nội bộ > ▪ Tạm ứng đề hoạt động nghiệp vụ (ii),▪ Tạm ứng đề hoạt động nghiệp vụ (ii),2.044.087,1.472.436,2044087.0,1472436.0
