row_label_raw,row_label_full,col_0,2023Triệu VND,2022Triệu VND,numeric__2023Triệu VND,numeric__2022Triệu VND
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,,
Thu hồi nợ đã xử lý trong những năm trước,Thu nhập từ hoạt động khác > Thu hồi nợ đã xử lý trong những năm trước,Thu hồi nợ đã xử lý trong những năm trước,692.749,376.831,692749.0,376831.0
Thu từ các hợp đồng hoán đổi lãi suất,Thu nhập từ hoạt động khác > Thu từ các hợp đồng hoán đổi lãi suất,Thu từ các hợp đồng hoán đổi lãi suất,59.265,14.335,59265.0,14335.0
Thu nhập khác,Thu nhập từ hoạt động khác > Thu nhập khác,Thu nhập khác,68.873,10.968,68873.0,10968.0
,,,820.887,402.134,820887.0,402134.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,
Chi cho các hợp đồng hoán đổi lãi suất,Chi phí hoạt động khác > Chi cho các hợp đồng hoán đổi lãi suất,Chi cho các hợp đồng hoán đổi lãi suất,(28.332),(50.013),-28332.0,-50013.0
Chi phí khác,Chi phí hoạt động khác > Chi phí khác,Chi phí khác,(4.031),(542),-4031.0,-542.0
,,,(32.363),(50.555),-32363.0,-50555.0
Lãi thuần từ hoạt động khác,Chi phí hoạt động khác > Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,788.524,351.579,788524.0,351579.0
