row_label_raw,row_label_full,Chỉ tiêu,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
A,A,A,B,C,1,2,,,1.0,2.0
II. Lưu chuyển tiền từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư,,,,,,,,
"1. Tiền chi để mua sắm, xây dựng TSCĐ, BĐSĐT và các tài sản khác","II. Lưu chuyển tiền từ hoạt động đầu tư > 1. Tiền chi để mua sắm, xây dựng TSCĐ, BĐSĐT và các tài sản khác","1. Tiền chi để mua sắm, xây dựng TSCĐ, BĐSĐT và các tài sản khác",61,,(6.250.516.484),(8.713.037.827),61.0,,-6250516484.0,-8713037827.0
"2. Tiền thu từ thanh lý, nhượng bán TSCĐ, BĐSĐT và các tài sản khác","II. Lưu chuyển tiền từ hoạt động đầu tư > 2. Tiền thu từ thanh lý, nhượng bán TSCĐ, BĐSĐT và các tài sản khác","2. Tiền thu từ thanh lý, nhượng bán TSCĐ, BĐSĐT và các tài sản khác",62,,57.407.407,33.109.092,62.0,,57407407.0,33109092.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư > Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,70,,(6.193.109.077),(8.679.928.735),70.0,,-6193109077.0,-8679928735.0
III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,,,,,,,,
"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu","III. Lưu chuyển tiền từ hoạt động tài chính > 1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu","1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",71,,55.299.500.000,,71.0,,55299500000.0,
"2. Tiền chi trả vốn góp cho chủ sở hữu, mua lại cổ phiếu phát hành","III. Lưu chuyển tiền từ hoạt động tài chính > 2. Tiền chi trả vốn góp cho chủ sở hữu, mua lại cổ phiếu phát hành","2. Tiền chi trả vốn góp cho chủ sở hữu, mua lại cổ phiếu phát hành",72,,,,72.0,,,
3. Tiền vay gốc,III. Lưu chuyển tiền từ hoạt động tài chính > 3. Tiền vay gốc,3. Tiền vay gốc,73,,14.160.228.112.821,8.347.279.862.084,73.0,,14160228112821.0,8347279862084.0
3.1. Tiền vay Quỹ Hỗ trợ thanh toán,III. Lưu chuyển tiền từ hoạt động tài chính > 3.1. Tiền vay Quỹ Hỗ trợ thanh toán,3.1. Tiền vay Quỹ Hỗ trợ thanh toán,73.1,,,,731.0,,,
3.2. Tiền vay khác,III. Lưu chuyển tiền từ hoạt động tài chính > 3.2. Tiền vay khác,3.2. Tiền vay khác,73.2,,14.160.228.112.821,8.347.279.862.084,732.0,,14160228112821.0,8347279862084.0
4. Tiền chi trả nợ gốc vay,III. Lưu chuyển tiền từ hoạt động tài chính > 4. Tiền chi trả nợ gốc vay,4. Tiền chi trả nợ gốc vay,74,,(11.832.396.362.486),(6.507.178.026.391),74.0,,-11832396362486.0,-6507178026391.0
4.1. Tiền chi trả gốc vay Quỹ Hỗ trợ thanh toán,III. Lưu chuyển tiền từ hoạt động tài chính > 4.1. Tiền chi trả gốc vay Quỹ Hỗ trợ thanh toán,4.1. Tiền chi trả gốc vay Quỹ Hỗ trợ thanh toán,74.1,,,,741.0,,,
4.2. Tiền chi trả nợ gốc vay tài sản tài chính,III. Lưu chuyển tiền từ hoạt động tài chính > 4.2. Tiền chi trả nợ gốc vay tài sản tài chính,4.2. Tiền chi trả nợ gốc vay tài sản tài chính,74.2,,,,742.0,,,
4.3. Tiền chi trả gốc nợ vay khác,III. Lưu chuyển tiền từ hoạt động tài chính > 4.3. Tiền chi trả gốc nợ vay khác,4.3. Tiền chi trả gốc nợ vay khác,74.3,,(11.832.396.362.486),(6.507.178.026.391),743.0,,-11832396362486.0,-6507178026391.0
5. Tiền chi trả nợ thuê tài chính,III. Lưu chuyển tiền từ hoạt động tài chính > 5. Tiền chi trả nợ thuê tài chính,5. Tiền chi trả nợ thuê tài chính,75,,,,75.0,,,
