row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,5.846.664,4.077.264,5846664.0,4077264.0
Bằng VND,Bằng VND,Bằng VND,5.836.535,4.069.129,5836535.0,4069129.0
Bằng ngoại tệ,Bằng ngoại tệ,Bằng ngoại tệ,10.129,8.135,10129.0,8135.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,1.718.177,2.282.732,1718177.0,2282732.0
Bằng VND,Bằng VND,Bằng VND,1.718.177,2.282.732,1718177.0,2282732.0
Tiền gửi tiết kiệm,Tiền gửi tiết kiệm,Tiền gửi tiết kiệm,64.630.583,57.392.005,64630583.0,57392005.0
Không kỳ hạn bằng VND,Không kỳ hạn bằng VND,Không kỳ hạn bằng VND,16.546,11.527,16546.0,11527.0
Không kỳ hạn bằng ngoại tệ,Không kỳ hạn bằng ngoại tệ,Không kỳ hạn bằng ngoại tệ,4.074,3.662,4074.0,3662.0
Có kỳ hạn bằng VND,Có kỳ hạn bằng VND,Có kỳ hạn bằng VND,64.559.083,57.335.634,64559083.0,57335634.0
Có kỳ hạn bằng ngoại tệ,Có kỳ hạn bằng ngoại tệ,Có kỳ hạn bằng ngoại tệ,50.880,41.182,50880.0,41182.0
Tiền gửi ký quỹ,Tiền gửi ký quỹ,Tiền gửi ký quỹ,8.584,9.496,8584.0,9496.0
Bằng VND,Bằng VND,Bằng VND,8.584,9.496,8584.0,9496.0
Cộng,Cộng,Cộng,72.204.008,63.761.497,72204008.0,63761497.0
