row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,350.059.291.632,80.437.206.227,350059291632.0,80437206227.0
Điều chỉnh cho thu nhập chịu thuế,Điều chỉnh cho thu nhập chịu thuế,Điều chỉnh cho thu nhập chịu thuế,,,,
Trừ: Các khoản điều chỉnh giảm,Điều chỉnh cho thu nhập chịu thuế > Trừ: Các khoản điều chỉnh giảm,Trừ: Các khoản điều chỉnh giảm,(51.518.341.082),(40.646.663.152),-51518341082.0,-40646663152.0
- Hoàn nhập chi phí chưa được khấu trừ năm trước,Điều chỉnh cho thu nhập chịu thuế > - Hoàn nhập chi phí chưa được khấu trừ năm trước,- Hoàn nhập chi phí chưa được khấu trừ năm trước,(49.404.247.040),(37.497.922.923),-49404247040.0,-37497922923.0
"- Cổ tức, lợi nhuận được chia","Điều chỉnh cho thu nhập chịu thuế > - Cổ tức, lợi nhuận được chia","- Cổ tức, lợi nhuận được chia",(2.772.000.000),(2.541.000.000),-2772000000.0,-2541000000.0
- Khác,Điều chỉnh cho thu nhập chịu thuế > - Khác,- Khác,657.905.958,(607.740.229),657905958.0,-607740229.0
Cộng: Các khoản điều chỉnh tăng,Điều chỉnh cho thu nhập chịu thuế > Cộng: Các khoản điều chỉnh tăng,Cộng: Các khoản điều chỉnh tăng,76.638.929.179,69.691.589.500,76638929179.0,69691589500.0
- Các khoản chi phí không được khấu trừ,Điều chỉnh cho thu nhập chịu thuế > - Các khoản chi phí không được khấu trừ,- Các khoản chi phí không được khấu trừ,27.576.234.043,17.314.342.460,27576234043.0,17314342460.0
- Các khoản chi phí tạm thời chưa được khấu trừ năm nay,Điều chỉnh cho thu nhập chịu thuế > - Các khoản chi phí tạm thời chưa được khấu trừ năm nay,- Các khoản chi phí tạm thời chưa được khấu trừ năm nay,49.062.695.136,52.377.247.040,49062695136.0,52377247040.0
Tổng thu nhập chịu thuế,Điều chỉnh cho thu nhập chịu thuế > Tổng thu nhập chịu thuế,Tổng thu nhập chịu thuế,375.179.879.729,109.482.132.575,375179879729.0,109482132575.0
Thuế suất,Điều chỉnh cho thu nhập chịu thuế > Thuế suất,Thuế suất,20%,20%,0.2,0.2
Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,Điều chỉnh cho thu nhập chịu thuế > Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,75.035.975.946,21.896.426.515,75035975946.0,21896426515.0
