row_label_raw,row_label_full,STT,Tên,Địa điểm,Hoạt động kinh doanh chính,31.12.2022,31.12.2022_1,31.12.2021,31.12.2021_1,numeric__Tên,numeric__Địa điểm,numeric__Hoạt động kinh doanh chính,numeric__31.12.2022,numeric__31.12.2022_1,numeric__31.12.2021,numeric__31.12.2021_1
STT,STT,STT,Tên,Địa điểm,Hoạt động kinh doanh chính,Quyền sở hữu (%),Quyền biểu quyết (%),Quyền sở hữu (%),Quyền biểu quyết (%),,,,,,,
,,,I - Công ty con (tiếp theo),,,,,,,,,,,,,
51,STT > 51,51,Công ty Cổ phần Đầu tư Phát triển Địa ốc Vạn Phát,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,98","99,98","97,99","97,99",,,,99.98,99.98,97.99,97.99
52,STT > 52,52,Công ty TNHH The Forest City,Tỉnh Bà Rịa - Vũng Tàu,Kinh doanh bất động sản,"99,88","99,90","97,89","99,90",,,,99.88,99.9,97.89,99.9
53,STT > 53,53,Công ty Cổ phần Đầu tư và Bất động sản Ngọc Uyền,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,99","100,00","99,99","100,00",,,,99.99,100.0,99.99,100.0
54,STT > 54,54,Công ty TNHH Bất động sản Bảo Phúc,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,99","99,99","99,99","99,99",,,,99.99,99.99,99.99,99.99
55,STT > 55,55,Công ty Cổ phần Bất động sản Nova Lexington,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,95","99,97","99,95","99,97",,,,99.95,99.97,99.95,99.97
56,STT > 56,56,Công ty TNHH Tập đoàn Đầu tư KM,TP Hồ Chí Minh,Tư vấn đầu tư,"99,85","99,90","99,85","99,90",,,,99.85,99.9,99.85,99.9
57,STT > 57,57,Công ty TNHH Delta - Valley Bình Thuận,Tỉnh Bình Thuận,Kinh doanh bất động sản,"99,85","100,00","99,85","100,00",,,,99.85,100.0,99.85,100.0
58,STT > 58,58,Công ty Cổ phần Đầu tư Bất động sản Trường Thạnh,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,99","100,00","99,99","100,00",,,,99.99,100.0,99.99,100.0
59,STT > 59,59,Công ty TNHH Tư vấn Long Hưng Phát,TP Hồ Chí Minh,Hoạt động tư vấn quản lý,"79,98","80,00","79,97","80,00",,,,79.98,80.0,79.97,80.0
60,STT > 60,60,Công ty TNHH Đầu tư Bất động sản Long Hưng Phát,Tỉnh Đồng Nai,Kinh doanh bất động sản,"79,98","100,00","79,97","100,00",,,,79.98,100.0,79.97,100.0
61,STT > 61,61,Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thuận Phát,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,99","99,99","99,99","99,99",,,,99.99,99.99,99.99,99.99
62,STT > 62,62,Công ty TNHH Đầu tư và Phát triển Bất động sản Cửu Long,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,99","100,00","99,99","100,00",,,,99.99,100.0,99.99,100.0
63,STT > 63,63,Công ty Cổ phần Dịch vụ Đầu tư Lucky House,TP Hồ Chí Minh,Kinh doanh bất động sản,"100,00","100,00","100,00","100,00",,,,100.0,100.0,100.0,100.0
64,STT > 64,64,Công ty TNHH Đầu tư Bất động sản Tân Kim Yến,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,99","99,99","99,99","99,99",,,,99.99,99.99,99.99,99.99
65,STT > 65,65,Công ty TNHH Bất động sản Phúc Hoa,TP Hồ Chí Minh,Kinh doanh bất động sản,"69,97","99,99","69,92","99,99",,,,69.97,99.99,69.92,99.99
66,STT > 66,66,Công ty TNHH Bất động sản Thế Kỹ Hoàng Kim,TP Hồ Chí Minh,Kinh doanh bất động sản,"100,00","100,00","100,00","100,00",,,,100.0,100.0,100.0,100.0
67,STT > 67,67,Công ty Cổ phần Nova Holiday,TP Hồ Chí Minh,Dịch vụ lưu trú ngắn ngày,"99,98","99,98","99,98","99,98",,,,99.98,99.98,99.98,99.98
68,STT > 68,68,Công ty TNHH Đầu tư và Phát triển Bất động sản An Phát,TP Hồ Chí Minh,Kinh doanh bất động sản,"100,00","100,00","100,00","100,00",,,,100.0,100.0,100.0,100.0
