row_label_raw,row_label_full,col_0,31/12/2024,01/01/2024,numeric__31/12/2024,numeric__01/01/2024
Số lượng cổ phiếu đăng ký phát hành,Số lượng cổ phiếu đăng ký phát hành,Số lượng cổ phiếu đăng ký phát hành,367.985.968,347.160.713,367985968.0,347160713.0
Số lượng cổ phiếu đã phát hành và góp vốn đầy đủ,Số lượng cổ phiếu đã phát hành và góp vốn đầy đủ,Số lượng cổ phiếu đã phát hành và góp vốn đầy đủ,367.985.968,347.160.713,367985968.0,347160713.0
- Cổ phiếu phổ thông,- Cổ phiếu phổ thông,- Cổ phiếu phổ thông,367.985.968,347.160.713,367985968.0,347160713.0
Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,367.985.968,347.160.713,367985968.0,347160713.0
- Cổ phiếu phổ thông,- Cổ phiếu phổ thông,- Cổ phiếu phổ thông,367.985.968,347.160.713,367985968.0,347160713.0
Mệnh giá cổ phiếu đang lưu hành (VND):,Mệnh giá cổ phiếu đang lưu hành (VND):,Mệnh giá cổ phiếu đang lưu hành (VND):,10.000,10.000,10000.0,10000.0
e) Các quỹ của Công ty,e) Các quỹ của Công ty,e) Các quỹ của Công ty,e) Các quỹ của Công ty,e) Các quỹ của Công ty,,
,,,31/12/2024,01/01/2024,,
,,,VND,VND,,
- Quỹ đầu tư phát triển,e) Các quỹ của Công ty > - Quỹ đầu tư phát triển,- Quỹ đầu tư phát triển,19.572.915.034,19.572.915.034,19572915034.0,19572915034.0
,,,19.572.915.034,19.572.915.034,19572915034.0,19572915034.0
