row_label_raw,row_label_full,Sht,Tên công ty con,Nơi thành lập và hoạt động,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Hoạt động kinh doanh chính,numeric__Tên công ty con,numeric__Nơi thành lập và hoạt động,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Hoạt động kinh doanh chính
71,71,71,Công ty Cổ phần Cao su Chư sẽ Kampong Thom,"Số 420 Hùng Vương, thị trấn Chư Sê, huyện Chu Sê, tỉnh Gia Lai","99,95%","99,95%",Hoạt động dịch vụ trồng trọt; Sản xuất sản phẩm khác từ cao su; Trồng cây cao su; Trồng cây điều; Trồng cây cả phê,,,0.9995,0.9995,
72,72,72,Công ty Cổ phần Cao su Mang Yang Ratanakiri,"Số 536 Nguyễn Huệ, thị trấn Đắk Đoa, huyện Đắk Đoa, tỉnh Gia Lai","100,00%","100,00%","Trồng cây cao su; Trồng rừng và chăm sóc rừng; Chăn nuôi trâu, bò; Sản xuất phân bón NPK; Vận tải hàng hóa bằng đường bộ",,,1.0,1.0,
73,73,73,Công ty TNHH Phát triển Cao su Phước Hòa Kampong Thom,"Xã Boeung Lavea, huyện Santuk, tỉnh Kampong Thom, Vương quốc Campuchia","66,62%","100,00%","Trồng, chăm sóc, khai thác và chế biến mủ cao su",,,0.6662,1.0,
74,74,74,Công ty Cổ phần Khu công nghiệp Bắc Đồng Phú,"Khu phố Bầu Ké, thị trấn Tân Phú, huyện Đồng Phú, tỉnh Bình Phước","45,38%","91,00%","Kinh doanh bắt động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê; Trồng cây cao su; Xây dựng nhà các loại",,,0.45380000000000004,0.91,
75,75,75,Công ty Cổ phần Khu công nghiệp Cao su Bình Long,"Ăp 3A, xã Minh Hưng, huyện Chơn Thành, tỉnh Bình Phước","57,09%","78,89%","Kinh doanh bắt động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê; Trồng rừng và chăm sóc rừng; Xây dựng công trình kỹ thuật dân dụng khác",,,0.5709000000000001,0.7889,
76,76,76,Công ty Cổ phần Cao su Yên Bái,"Thôn 2, xã Tân Thịnh, Thành phố Yên Bái, Tỉnh Yên Bái","99,79%","100,00%",Trồng cây cao su và sơ chế mủ cao su,,,0.9979,1.0,
77,77,77,Công ty Cổ phần Cao su Dầu Tiếng Lào Cai,"Số nhà 186, đường Hoàng Liên, phường Cốc Lêu, TP. Lào Cai, tỉnh Lào Cai","89,12%","100,00%","Trồng, chăm sóc, khai thác và chế biến mủ cao su",,,0.8912,1.0,
78,78,78,Công ty Cổ phần Cao su Krông Buk Ratanakiri,"Xã Ea Hồ, huyện Krông Buk, tỉnh Đắk Lắk","100,00%","100,00%","Đầu tư, chăm sóc, chế biến, tiêu thụ cao su; Đầu tư xây dựng cơ sở hạ tầng, xây dựng dân dụng; Mua bán xuất nhập khẩu cao su",,,1.0,1.0,
79,79,79,Công ty Cổ phần Cao su Chư Prông Stung Treng,"Xã Ia Drăng, huyện Chư Prông, tỉnh Gia Lai","99,86%","99,86%","Trồng, chăm sóc, khai thác và chế biến mủ cao su",,,0.9986,0.9986,
80,80,80,Công ty Cổ phần Cao su Dầu Tiếng Kratie,"Số 33, Tổ 26, khu phố 2, thị trấn Dầu Tiếng, huyện Dầu Tiếng, tỉnh Bình Dương","95,00%","95,00%","Trồng, chăm sóc, khai thác và chế biến mủ cao su",,,0.95,0.95,
81,81,81,Công ty Cổ phần Cao su Dầu Tiếng Campuchia,"Khu phố 2, thị trấn Dầu Tiếng, huyện Dầu Tiếng, tỉnh Bình Dương","97,99%","97,99%","Trồng, chăm sóc, khai thác và chế biến mủ cao su",,,0.9799,0.9799,
82,82,82,Công ty Cổ phần Chế biến Gỗ Cao su Đồng Nai,"Đường số 7, KCN Long Khánh, xã Bình Lộc, thị xã Long khách, tỉnh","69,00%","69,00%","Sản xuất gỗ dán, gỗ lang, ván ép và ván mỏng khác; Khai thác gỗ; Cưa, xè, bảo gỗ và bảo quản gỗ; Sản xuất giường,",,,0.69,0.69,
