row_label_raw,row_label_full,col_0,31/12/2024Triệu VND,31/12/2023Triệu VND,numeric__31/12/2024Triệu VND,numeric__31/12/2023Triệu VND
Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,11.118.298,9.368.417,11118298.0,9368417.0
Bằng VND,Bằng VND,Bằng VND,11.118.290,9.368.409,11118290.0,9368409.0
Bằng ngoại tệ,Bằng ngoại tệ,Bằng ngoại tệ,8,8,8.0,8.0
Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,45.381.065,39.332.900,45381065.0,39332900.0
Bằng VND,Bằng VND,Bằng VND,41.697.920,37.392.100,41697920.0,37392100.0
Bằng ngoại tệ,Bằng ngoại tệ,Bằng ngoại tệ,3.683.145,1.940.800,3683145.0,1940800.0
,,,56.499.363,48.701.317,56499363.0,48701317.0
Vay các TCTD khác,Vay các TCTD khác,Vay các TCTD khác,Vay các TCTD khác,Vay các TCTD khác,,
Bằng VND,Vay các TCTD khác > Bằng VND,Bằng VND,12.183.065,5.563.887,12183065.0,5563887.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"- Vay chiết khấu, tái chiết khấu","Trong đó: > - Vay chiết khấu, tái chiết khấu","- Vay chiết khấu, tái chiết khấu",6.993.632,-,6993632.0,
- Vay khác,Trong đó: > - Vay khác,- Vay khác,5.189.433,5.563.887,5189433.0,5563887.0
Bằng ngoại tệ (i),Trong đó: > Bằng ngoại tệ (i),Bằng ngoại tệ (i),17.225.440,14.087.352,17225440.0,14087352.0
,,,29.408.505,19.651.239,29408505.0,19651239.0
,,,85.907.868,68.352.556,85907868.0,68352556.0
