row_label_raw,row_label_full,col_0,31/12/2016VND,1/1/2016VND,numeric__31/12/2016VND,numeric__1/1/2016VND
Đặt cọc mua máy bay,Đặt cọc mua máy bay,Đặt cọc mua máy bay,3.462.539.158.419,3.020.517.186.184,3462539158419.0,3020517186184.0
Các khoản đóng góp vào quỹ bảo dưỡng máy bay,Các khoản đóng góp vào quỹ bảo dưỡng máy bay,Các khoản đóng góp vào quỹ bảo dưỡng máy bay,901.462.143.692,320.326.400.008,901462143692.0,320326400008.0
"Chi phí trả hộ Thai Vietjet Air Joint Stock Company Limited, một công ty liên kết","Chi phí trả hộ Thai Vietjet Air Joint Stock Company Limited, một công ty liên kết","Chi phí trả hộ Thai Vietjet Air Joint Stock Company Limited, một công ty liên kết",468.344.946.987,170.237.634.312,468344946987.0,170237634312.0
"Phải thu khác từ Vietjet Air IVB No. II Limited, một công ty con","Phải thu khác từ Vietjet Air IVB No. II Limited, một công ty con","Phải thu khác từ Vietjet Air IVB No. II Limited, một công ty con",332.617.392.000,-,332617392000.0,
Phải thu khác liên quan đến việc phát hành cổ phiếu lần đầu ra công chúng (“IPO”),Phải thu khác liên quan đến việc phát hành cổ phiếu lần đầu ra công chúng (“IPO”),Phải thu khác liên quan đến việc phát hành cổ phiếu lần đầu ra công chúng (“IPO”),32.409.850.138,-,32409850138.0,
Phải thu từ quỹ bảo dưỡng máy bay,Phải thu từ quỹ bảo dưỡng máy bay,Phải thu từ quỹ bảo dưỡng máy bay,14.573.306.867,-,14573306867.0,
Phải thu sửa chữa khoang máy bay,Phải thu sửa chữa khoang máy bay,Phải thu sửa chữa khoang máy bay,12.079.587.527,39.987.259.744,12079587527.0,39987259744.0
"Phí tư vấn trả trước cho Công ty Cổ phần Sovico, một cổ đông có ảnh hưởng đáng kể","Phí tư vấn trả trước cho Công ty Cổ phần Sovico, một cổ đông có ảnh hưởng đáng kể","Phí tư vấn trả trước cho Công ty Cổ phần Sovico, một cổ đông có ảnh hưởng đáng kể",-,6.701.877.729,,6701877729.0
Lãi tiền gửi và lãi cho vay phải thu,Lãi tiền gửi và lãi cho vay phải thu,Lãi tiền gửi và lãi cho vay phải thu,1.706.069.444,52.122.365.334,1706069444.0,52122365334.0
Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,39.944.053.468,48.342.981.996,39944053468.0,48342981996.0
"Đặc cọc tiền thuê văn phòng cho Công ty Cổ phần Khách Sạn Và Du Lịch Thiên Thai, một bên liên quan","Đặc cọc tiền thuê văn phòng cho Công ty Cổ phần Khách Sạn Và Du Lịch Thiên Thai, một bên liên quan","Đặc cọc tiền thuê văn phòng cho Công ty Cổ phần Khách Sạn Và Du Lịch Thiên Thai, một bên liên quan",-,10.000.000.000,,10000000000.0
Các khoản đặt cọc khác,Các khoản đặt cọc khác,Các khoản đặt cọc khác,30.296.462.087,17.854.259.318,30296462087.0,17854259318.0
Phải thu khác,Phải thu khác,Phải thu khác,28.169.093.405,9.277.471.241,28169093405.0,9277471241.0
,,,5.324.142.064.034,3.695.367.435.866,5324142064034.0,3695367435866.0
