row_label_raw,row_label_full,col_0,31/12/2025Triệu VND,31/12/2024Triệu VND,numeric__31/12/2025Triệu VND,numeric__31/12/2024Triệu VND
Lãi phải trả tiền gửi tiết kiệm bằng VND,Lãi phải trả tiền gửi tiết kiệm bằng VND,Lãi phải trả tiền gửi tiết kiệm bằng VND,7.247.021,5.724.821,7247021.0,5724821.0
Lãi phải trả tiền gửi của khách hàng và các TCTD bằng VND,Lãi phải trả tiền gửi của khách hàng và các TCTD bằng VND,Lãi phải trả tiền gửi của khách hàng và các TCTD bằng VND,2.664.097,1.567.263,2664097.0,1567263.0
Lãi phải trả cho các giấy tờ có giá bằng VND,Lãi phải trả cho các giấy tờ có giá bằng VND,Lãi phải trả cho các giấy tờ có giá bằng VND,1.050.608,1.030.687,1050608.0,1030687.0
Lãi phải trả tiền vay NHNNVN và các TCTD khác bằng VND,Lãi phải trả tiền vay NHNNVN và các TCTD khác bằng VND,Lãi phải trả tiền vay NHNNVN và các TCTD khác bằng VND,69.626,2.342,69626.0,2342.0
Lãi phải trả từ giao dịch phải sinh tiền tệ,Lãi phải trả từ giao dịch phải sinh tiền tệ,Lãi phải trả từ giao dịch phải sinh tiền tệ,46.888,32.496,46888.0,32496.0
Lãi phải trả tiền gửi của khách hàng và các TCTD bằng ngoại tệ,Lãi phải trả tiền gửi của khách hàng và các TCTD bằng ngoại tệ,Lãi phải trả tiền gửi của khách hàng và các TCTD bằng ngoại tệ,2.036,4.213,2036.0,4213.0
Lãi phải trả tiền gửi tiết kiệm bằng ngoại tệ,Lãi phải trả tiền gửi tiết kiệm bằng ngoại tệ,Lãi phải trả tiền gửi tiết kiệm bằng ngoại tệ,18,18,18.0,18.0
Lãi phải trả tiền vay các TCTD khác bằng ngoại tệ,Lãi phải trả tiền vay các TCTD khác bằng ngoại tệ,Lãi phải trả tiền vay các TCTD khác bằng ngoại tệ,7,2.388,7.0,2388.0
Lãi phải trả cho cấp tin dụng khác,Lãi phải trả cho cấp tin dụng khác,Lãi phải trả cho cấp tin dụng khác,178,-,178.0,
,,,11.080.479,8.364.228,11080479.0,8364228.0
