row_label_raw,row_label_full,col_0,31/12/2025Triệu VND,31/12/2024Triệu VND,numeric__31/12/2025Triệu VND,numeric__31/12/2024Triệu VND
Xây dựng cơ bản dở dang (i),Xây dựng cơ bản dở dang (i),Xây dựng cơ bản dở dang (i),Xây dựng cơ bản dở dang (i),Xây dựng cơ bản dở dang (i),,
▪ Dự án Ngân hàng hợp kênh OMNICHANNEL,Xây dựng cơ bản dở dang (i) > ▪ Dự án Ngân hàng hợp kênh OMNICHANNEL,▪ Dự án Ngân hàng hợp kênh OMNICHANNEL,175.937,118.910,175937.0,118910.0
▪ Trang bị máy ATM,Xây dựng cơ bản dở dang (i) > ▪ Trang bị máy ATM,▪ Trang bị máy ATM,102.960,-,102960.0,
▪ Trang bị hạ tầng nâng cấp T24,Xây dựng cơ bản dở dang (i) > ▪ Trang bị hạ tầng nâng cấp T24,▪ Trang bị hạ tầng nâng cấp T24,98.553,-,98553.0,
"▪ Trụ sở văn phòng tại Thị xã Tây Ninh, Tỉnh Tây Ninh","Xây dựng cơ bản dở dang (i) > ▪ Trụ sở văn phòng tại Thị xã Tây Ninh, Tỉnh Tây Ninh","▪ Trụ sở văn phòng tại Thị xã Tây Ninh, Tỉnh Tây Ninh",71.062,71.062,71062.0,71062.0
▪ Ví điện tử Sacombank Pay,Xây dựng cơ bản dở dang (i) > ▪ Ví điện tử Sacombank Pay,▪ Ví điện tử Sacombank Pay,44.936,21.573,44936.0,21573.0
▪ Dự án Basel II,Xây dựng cơ bản dở dang (i) > ▪ Dự án Basel II,▪ Dự án Basel II,40.974,40.974,40974.0,40974.0
"▪ Trụ sở văn phòng tại Quận Tân Phú, Thành phố Hồ Chí Minh","Xây dựng cơ bản dở dang (i) > ▪ Trụ sở văn phòng tại Quận Tân Phú, Thành phố Hồ Chí Minh","▪ Trụ sở văn phòng tại Quận Tân Phú, Thành phố Hồ Chí Minh",37.609,37.609,37609.0,37609.0
▪ Chi phí sửa chữa tài sản cố định tại chi nhánh,Xây dựng cơ bản dở dang (i) > ▪ Chi phí sửa chữa tài sản cố định tại chi nhánh,▪ Chi phí sửa chữa tài sản cố định tại chi nhánh,29.694,40.409,29694.0,40409.0
▪ Dự án xây dựng hệ thống LOS,Xây dựng cơ bản dở dang (i) > ▪ Dự án xây dựng hệ thống LOS,▪ Dự án xây dựng hệ thống LOS,20.375,124.532,20375.0,124532.0
