row_label_raw,row_label_full,col_0,Năm 2025VND,Năm 2024VND,numeric__Năm 2025VND,numeric__Năm 2024VND
Các khoản chi phí bán hàng,Các khoản chi phí bán hàng,Các khoản chi phí bán hàng,24.549.731.324,36.866.109.015,24549731324.0,36866109015.0
- Chi phí nhân viên,- Chi phí nhân viên,- Chi phí nhân viên,4.261.628.008,7.014.572.794,4261628008.0,7014572794.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,16.047.880.187,5.823.431.005,16047880187.0,5823431005.0
- Chi phí hỗ trợ lãi suất cho khách hàng mua bất động sản,- Chi phí hỗ trợ lãi suất cho khách hàng mua bất động sản,- Chi phí hỗ trợ lãi suất cho khách hàng mua bất động sản,3.426.462.343,23.481.919.717,3426462343.0,23481919717.0
- Chi phí bằng tiền khác,- Chi phí bằng tiền khác,- Chi phí bằng tiền khác,813.760.786,546.185.499,813760786.0,546185499.0
Các khoản chi phí quản lý doanh nghiệp,Các khoản chi phí quản lý doanh nghiệp,Các khoản chi phí quản lý doanh nghiệp,225.758.412.881,190.864.699.296,225758412881.0,190864699296.0
- Chi phí nhân viên quản lý,- Chi phí nhân viên quản lý,- Chi phí nhân viên quản lý,103.726.647.725,104.127.216.599,103726647725.0,104127216599.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,9.221.160.980,12.463.315.594,9221160980.0,12463315594.0
- Chi phí dự phòng,- Chi phí dự phòng,- Chi phí dự phòng,7.500.000.000,8.500.000.000,7500000000.0,8500000000.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,81.757.966.094,34.916.960.651,81757966094.0,34916960651.0
- Chi phí bằng tiền khác,- Chi phí bằng tiền khác,- Chi phí bằng tiền khác,23.552.638.082,30.857.206.452,23552638082.0,30857206452.0
