row_label_raw,row_label_full,Chỉ tiêu,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
A,A,A,B,C,1,2,,,1.0,2.0
II. Lưu chuyển tiền từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư,,,,,,,,
"1. Tiền chi để mua sắm, xây dựng TSCĐ, BĐSĐT và các tài sản khác","II. Lưu chuyển tiền từ hoạt động đầu tư > 1. Tiền chi để mua sắm, xây dựng TSCĐ, BĐSĐT và các tài sản khác","1. Tiền chi để mua sắm, xây dựng TSCĐ, BĐSĐT và các tài sản khác",61,,(4.373.901.230),(6.311.430.912),61.0,,-4373901230.0,-6311430912.0
"2. Tiền thu từ thanh lý, nhượng bán TSCĐ, BĐSĐT và các tài sản khác","II. Lưu chuyển tiền từ hoạt động đầu tư > 2. Tiền thu từ thanh lý, nhượng bán TSCĐ, BĐSĐT và các tài sản khác","2. Tiền thu từ thanh lý, nhượng bán TSCĐ, BĐSĐT và các tài sản khác",62,,,506.181.817,62.0,,,506181817.0
"3. Tiền chi đầu tư vốn vào công ty con, công ty liên doanh, liên kết và đầu tư khác","II. Lưu chuyển tiền từ hoạt động đầu tư > 3. Tiền chi đầu tư vốn vào công ty con, công ty liên doanh, liên kết và đầu tư khác","3. Tiền chi đầu tư vốn vào công ty con, công ty liên doanh, liên kết và đầu tư khác",63,,,,63.0,,,
"4. Tiền thu hồi đầu tư góp vốn vào công ty con, công ty liên doanh, liên kết và đầu tư khác","II. Lưu chuyển tiền từ hoạt động đầu tư > 4. Tiền thu hồi đầu tư góp vốn vào công ty con, công ty liên doanh, liên kết và đầu tư khác","4. Tiền thu hồi đầu tư góp vốn vào công ty con, công ty liên doanh, liên kết và đầu tư khác",64,,,,64.0,,,
"5. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia từ các khoản đầu tư tài chính dài hạn","II. Lưu chuyển tiền từ hoạt động đầu tư > 5. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia từ các khoản đầu tư tài chính dài hạn","5. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia từ các khoản đầu tư tài chính dài hạn",65,,,,65.0,,,
Lưu chuyển tiền thuần từ hoạt động đầu tư,II. Lưu chuyển tiền từ hoạt động đầu tư > Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,70,,(4.373.901.230),(5.805.249.095),70.0,,-4373901230.0,-5805249095.0
III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,,,,,,,,
"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu","III. Lưu chuyển tiền từ hoạt động tài chính > 1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu","1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",71,,,8.271.000,71.0,,,8271000.0
"2. Tiền chi trả vốn góp cho chủ sở hữu, mua lại cổ phiếu phát hành","III. Lưu chuyển tiền từ hoạt động tài chính > 2. Tiền chi trả vốn góp cho chủ sở hữu, mua lại cổ phiếu phát hành","2. Tiền chi trả vốn góp cho chủ sở hữu, mua lại cổ phiếu phát hành",72,,(4.418.850),(7.031.350),72.0,,-4418850.0,-7031350.0
3. Tiền vay gốc,III. Lưu chuyển tiền từ hoạt động tài chính > 3. Tiền vay gốc,3. Tiền vay gốc,73,,1.448.950.000.000,3.492.800.000.000,73.0,,1448950000000.0,3492800000000.0
3.1. Tiền vay Quỹ Hỗ trợ thanh toán,III. Lưu chuyển tiền từ hoạt động tài chính > 3.1. Tiền vay Quỹ Hỗ trợ thanh toán,3.1. Tiền vay Quỹ Hỗ trợ thanh toán,73.1,,,,731.0,,,
3.2. Tiền vay khác,III. Lưu chuyển tiền từ hoạt động tài chính > 3.2. Tiền vay khác,3.2. Tiền vay khác,73.2,,1.448.950.000.000,3.492.800.000.000,732.0,,1448950000000.0,3492800000000.0
4. Tiền chi trả nợ gốc vay,III. Lưu chuyển tiền từ hoạt động tài chính > 4. Tiền chi trả nợ gốc vay,4. Tiền chi trả nợ gốc vay,74,,(1.564.650.000.000),(3.118.100.000.000),74.0,,-1564650000000.0,-3118100000000.0
