row_label_raw,row_label_full,Ông Nguyễn Hữu Đặng > Ông Phạm Quốc Thanh,Tổng Giám đốc (bố nhiệm ngày 13 tháng 5 năm 2025) > Quyền Tổng Giám đốc (thôi nhiệm ngày 13 tháng 5 năm 2025),numeric__Tổng Giám đốc (bố nhiệm ngày 13 tháng 5 năm 2025) > Quyền Tổng Giám đốc (thôi nhiệm ngày 13 tháng 5 năm 2025)
Ông Nguyễn Minh Đức,Ông Nguyễn Minh Đức,Ông Nguyễn Minh Đức,Phó Tổng Giám đốc,
Ông Nguyễn Văn Hảo,Ông Nguyễn Văn Hảo,Ông Nguyễn Văn Hảo,Phó Tổng Giám đốc,
Ông Trần Thái Hòa,Ông Trần Thái Hòa,Ông Trần Thái Hòa,Phó Tổng Giám đốc,
Ông Trần Hoài Nam,Ông Trần Hoài Nam,Ông Trần Hoài Nam,Phó Tổng Giám đốc (tái bố nhiệm ngày 27 tháng 02 năm 2025),
Ông Đảm Thế Thái,Ông Đảm Thế Thái,Ông Đảm Thế Thái,Phó Tổng Giám đốc (bố nhiệm ngày 01 tháng 6 năm 2025),
Ông Lê Thanh Tùng,Ông Lê Thanh Tùng,Ông Lê Thanh Tùng,Phó Tổng Giám đốc (thôi nhiệm ngày 01 tháng 6 năm 2025),
Ông Nguyễn Đăng Thanh,Ông Nguyễn Đăng Thanh,Ông Nguyễn Đăng Thanh,Phó Tổng Giám đốc (thôi nhiệm ngày 01 tháng 6 năm 2025),
Ông Nguyễn Cảnh Vinh,Ông Nguyễn Cảnh Vinh,Ông Nguyễn Cảnh Vinh,Phó Tổng Giám đốc (thôi nhiệm ngày 06 tháng 6 năm 2025),
Ông Trần Xuân Huy,Ông Trần Xuân Huy,Ông Trần Xuân Huy,Phó Tổng Giám đốc (từ nhiệm ngày 15 tháng 01 năm 2025),
Ông Phạm Văn Bầu,Ông Phạm Văn Bầu,Ông Phạm Văn Bầu,Giám đốc Tài chính,
Bà Hồ Đặng Hoàng Quyền,Bà Hồ Đặng Hoàng Quyền,Bà Hồ Đặng Hoàng Quyền,Kế toán trường,
