row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
Cho vay khách hàng,Cho vay khách hàng,Cho vay khách hàng,524.300.889,413.093.949,524300889.0,413093949.0
Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,228.506.157,155.438.528,228506157.0,155438528.0
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",145.614.980,141.407.343,145614980.0,141407343.0
Công ty Cổ phần khác,Công ty Cổ phần khác,Công ty Cổ phần khác,139.883.573,109.598.655,139883573.0,109598655.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,6.815.673,3.844.723,6815673.0,3844723.0
Doanh nghiệp Nhà nước,Doanh nghiệp Nhà nước,Doanh nghiệp Nhà nước,3.426.407,2.725.717,3426407.0,2725717.0
Hợp tác xã và Liên hiệp Hợp tác xã,Hợp tác xã và Liên hiệp Hợp tác xã,Hợp tác xã và Liên hiệp Hợp tác xã,29.156,47.555,29156.0,47555.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,27,1.000,27.0,1000.0
Thành phần kinh tế khác,Thành phần kinh tế khác,Thành phần kinh tế khác,24.916,30.428,24916.0,30428.0
Nghiệp vụ phát hành thư tín dụng trả chậmphát sinh trước ngày 01 tháng 7 năm 2024,Nghiệp vụ phát hành thư tín dụng trả chậmphát sinh trước ngày 01 tháng 7 năm 2024,Nghiệp vụ phát hành thư tín dụng trả chậmphát sinh trước ngày 01 tháng 7 năm 2024,-,11.178.772,,11178772.0
Công ty Cổ phần khác,Công ty Cổ phần khác,Công ty Cổ phần khác,-,6.363.484,,6363484.0
Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,-,4.815.288,,4815288.0
,,,524.300.889,424.272.721,524300889.0,424272721.0
