row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2017Triệu đồng,Ngày 31 tháng 12năm 2016Triệu đồng,numeric__Ngày 31 tháng 12năm 2017Triệu đồng,numeric__Ngày 31 tháng 12năm 2016Triệu đồng
Cam kết bảo lãnh vay vốn,Cam kết bảo lãnh vay vốn,Cam kết bảo lãnh vay vốn,3.792,12.108,3792.0,12108.0
Cam kết giao dịch hồi đoái,Cam kết giao dịch hồi đoái,Cam kết giao dịch hồi đoái,76.976.531,33.307.126,76976531.0,33307126.0
- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,369.768,3.687.797,369768.0,3687797.0
- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,370.388,3.669.239,370388.0,3669239.0
- Cam kết giao dịch hoán đồi,- Cam kết giao dịch hoán đồi,- Cam kết giao dịch hoán đồi,76.236.375,25.950.090,76236375.0,25950090.0
Cam kết trong nghiệp vụ L/C,Cam kết trong nghiệp vụ L/C,Cam kết trong nghiệp vụ L/C,8.801.290,6.356.322,8801290.0,6356322.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,11.590.623,11.585.463,11590623.0,11585463.0
- Cam kết bảo lãnh thanh toán,- Cam kết bảo lãnh thanh toán,- Cam kết bảo lãnh thanh toán,1.802.861,2.096.425,1802861.0,2096425.0
- Cam kết bảo lãnh thực hiện hợp đồng,- Cam kết bảo lãnh thực hiện hợp đồng,- Cam kết bảo lãnh thực hiện hợp đồng,2.399.403,3.150.585,2399403.0,3150585.0
- Cam kết bảo lãnh dự thầu,- Cam kết bảo lãnh dự thầu,- Cam kết bảo lãnh dự thầu,575.831,511.987,575831.0,511987.0
- Cam kết bảo lãnh khác,- Cam kết bảo lãnh khác,- Cam kết bảo lãnh khác,6.812.528,5.826.466,6812528.0,5826466.0
Các cam kết khác,Các cam kết khác,Các cam kết khác,7.034.321,2.334.851,7034321.0,2334851.0
,,,104.406.557,53.595.870,104406557.0,53595870.0
Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,(353.774),(415.505),-353774.0,-415505.0
Nghĩa vụ tiềm ăn và các cam kết đưa ra,Nghĩa vụ tiềm ăn và các cam kết đưa ra,Nghĩa vụ tiềm ăn và các cam kết đưa ra,104.052.783,53.180.365,104052783.0,53180365.0
