row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Công ty Cổ phần Tập đoàn Long Thuận,Công ty Cổ phần Tập đoàn Long Thuận,Công ty Cổ phần Tập đoàn Long Thuận,37.329.702.524,-,37329702524.0,
Công ty Cổ phần Lilama 69-2,Công ty Cổ phần Lilama 69-2,Công ty Cổ phần Lilama 69-2,6.670.934.338,-,6670934338.0,
Liên doanh Công ty Cổ phần Kiến trúc Xây dựng và Thương mại Top House - Công ty Cổ phần Xây dựng Công nghiệp Megacon,Liên doanh Công ty Cổ phần Kiến trúc Xây dựng và Thương mại Top House - Công ty Cổ phần Xây dựng Công nghiệp Megacon,Liên doanh Công ty Cổ phần Kiến trúc Xây dựng và Thương mại Top House - Công ty Cổ phần Xây dựng Công nghiệp Megacon,1.485.850.911,6.045.042.450,1485850911.0,6045042450.0
Công ty TNHH Freyssinet Việt Nam,Công ty TNHH Freyssinet Việt Nam,Công ty TNHH Freyssinet Việt Nam,-,6.088.627.016,,6088627016.0
Công ty Cổ Phần Dịch vụ Công nghiệp MIS,Công ty Cổ Phần Dịch vụ Công nghiệp MIS,Công ty Cổ Phần Dịch vụ Công nghiệp MIS,-,5.124.465.569,,5124465569.0
Người bán khác,Người bán khác,Người bán khác,21.324.365.453,17.686.658.594,21324365453.0,17686658594.0
,,,66.810.853.226,34.944.793.629,66810853226.0,34944793629.0
Trả trước cho người bán ngắn hạn các bên liên quan (Chi tiết tại Thuyết minh số 29),Trả trước cho người bán ngắn hạn các bên liên quan (Chi tiết tại Thuyết minh số 29),Trả trước cho người bán ngắn hạn các bên liên quan (Chi tiết tại Thuyết minh số 29),242.196.451,-,242196451.0,
