row_label_raw,row_label_full,col_0,Năm 2016,Năm 2015,numeric__Năm 2016,numeric__Năm 2015
- Số lượng cổ phiếu đăng ký phát hành,- Số lượng cổ phiếu đăng ký phát hành,- Số lượng cổ phiếu đăng ký phát hành,350,350,350.0,350.0
- Số lượng cổ phiếu đã bán ra công chúng,- Số lượng cổ phiếu đã bán ra công chúng,- Số lượng cổ phiếu đã bán ra công chúng,301,301,301.0,301.0
+ Cổ phiếu phổ thông,+ Cổ phiếu phổ thông,+ Cổ phiếu phổ thông,301,301,301.0,301.0
+ Cổ phiếu ưu đãi,+ Cổ phiếu ưu đãi,+ Cổ phiếu ưu đãi,-,-,,
- Số lượng cổ phiếu được mua lại,+ Cổ phiếu ưu đãi > - Số lượng cổ phiếu được mua lại,- Số lượng cổ phiếu được mua lại,3,3,3.0,3.0
+ Cổ phiếu phổ thông,+ Cổ phiếu ưu đãi > + Cổ phiếu phổ thông,+ Cổ phiếu phổ thông,3,3,3.0,3.0
+ Cổ phiếu ưu đãi,+ Cổ phiếu ưu đãi,+ Cổ phiếu ưu đãi,-,-,,
- Số lượng cổ phiếu đang lưu hành,+ Cổ phiếu ưu đãi > - Số lượng cổ phiếu đang lưu hành,- Số lượng cổ phiếu đang lưu hành,298,298,298.0,298.0
+ Cổ phiếu phổ thông,+ Cổ phiếu ưu đãi > + Cổ phiếu phổ thông,+ Cổ phiếu phổ thông,298,298,298.0,298.0
+ Cổ phiếu ưu đãi,+ Cổ phiếu ưu đãi,+ Cổ phiếu ưu đãi,-,-,,
