row_label_raw,row_label_full,Ông Nguyễn Thiện Tuấn,Chủ tịch,col_2,numeric__Chủ tịch,numeric__col_2
Ông Nguyễn Hùng Cường,Ông Nguyễn Hùng Cường,Ông Nguyễn Hùng Cường,Phó Chủ tịch,,,
Bà Nguyễn Thị Thanh Huyền,Bà Nguyễn Thị Thanh Huyền,Bà Nguyễn Thị Thanh Huyền,Phó Chủ tịch,(Từ ngày 18/02/2022),,
Ông Hoàng Văn Tăng,Ông Hoàng Văn Tăng,Ông Hoàng Văn Tăng,Thành viên,,,
Ông Phan Văn Danh,Ông Phan Văn Danh,Ông Phan Văn Danh,Thành viên độc lập,,,
Bà Nguyễn Thị Thanh Huyền,Bà Nguyễn Thị Thanh Huyền,Bà Nguyễn Thị Thanh Huyền,Thành viên,(Đến ngày 18/02/2022),,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,,
Ông Hoàng Văn Tăng,Ông Hoàng Văn Tăng,Ông Hoàng Văn Tăng,Tổng Giám đốc,,,
Ông Nguyễn Văn Tùng,Ông Nguyễn Văn Tùng,Ông Nguyễn Văn Tùng,Phó Tổng Giám đốc,,,
Ông Nguyễn Tuấn Liêm,Ông Nguyễn Tuấn Liêm,Ông Nguyễn Tuấn Liêm,Phó Tổng Giám đốc,,,
Ông Nguyễn Quang Tín,Ông Nguyễn Quang Tín,Ông Nguyễn Quang Tín,Phó Tổng Giám đốc,,,
Ông Trần Văn Đạt,Ông Trần Văn Đạt,Ông Trần Văn Đạt,Phó Tổng Giám đốc,,,
Ông Phạm Văn Thái,Ông Phạm Văn Thái,Ông Phạm Văn Thái,Phó Tổng Giám đốc,(Từ ngày 18/02/2022),,
Ông Chu Văn Thanh,Ông Chu Văn Thanh,Ông Chu Văn Thanh,Phó Tổng Giám đốc,(Từ ngày 24/05/2021 đến 19/01/2022),,
Bà Nguyễn Thị Thanh Huyền,Bà Nguyễn Thị Thanh Huyền,Bà Nguyễn Thị Thanh Huyền,Phó Tổng Giám đốc,(Đến ngày 18/02/2022),,
Ủy ban Kiểm toán,Ủy ban Kiểm toán,Ủy ban Kiểm toán,Ủy ban Kiểm toán,Ủy ban Kiểm toán,,
Ông Phan Văn Danh,Ông Phan Văn Danh,Ông Phan Văn Danh,Chủ tịch,,,
Ông Nguyễn Hùng Cường,Ông Nguyễn Hùng Cường,Ông Nguyễn Hùng Cường,Thành viên,,,
