row_label_raw,row_label_full,col_0,Năm 2019,Năm 2018,numeric__Năm 2019,numeric__Năm 2018
Thu phí dịch vụ,Thu phí dịch vụ,Thu phí dịch vụ,68.658,64.649,68658.0,64649.0
Thu dịch vụ thanh toán,Thu dịch vụ thanh toán,Thu dịch vụ thanh toán,27.234,28.990,27234.0,28990.0
Thu dịch vụ ngân quỹ,Thu dịch vụ ngân quỹ,Thu dịch vụ ngân quỹ,711,773,711.0,773.0
Thu khác về dịch vụ,Thu khác về dịch vụ,Thu khác về dịch vụ,40.713,34.886,40713.0,34886.0
Chi phí từ hoạt động dịch vụ,Chi phí từ hoạt động dịch vụ,Chi phí từ hoạt động dịch vụ,21.463,21.675,21463.0,21675.0
Chi dịch vụ thanh toán,Chi dịch vụ thanh toán,Chi dịch vụ thanh toán,7.837,8.247,7837.0,8247.0
Chi phí bưu phí và mạng viễn thông,Chi phí bưu phí và mạng viễn thông,Chi phí bưu phí và mạng viễn thông,11.246,11.059,11246.0,11059.0
Chi về dịch vụ ngân quỹ,Chi về dịch vụ ngân quỹ,Chi về dịch vụ ngân quỹ,1.612,1.864,1612.0,1864.0
Chi khác về dịch vụ,Chi khác về dịch vụ,Chi khác về dịch vụ,768,505,768.0,505.0
Lãi/lỗ thuần từ hoạt động dịch vụ,Lãi/lỗ thuần từ hoạt động dịch vụ,Lãi/lỗ thuần từ hoạt động dịch vụ,47.195,42.974,47195.0,42974.0
